"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.420186759786243,0.318587882231584,-1,-0.585046694868388,1,-0.420186759786243,-1,0.585046694868388,-0.318587882231584,0.420186759786243
"GRHL2",1,1,-0.420186759786243,0.318587882231584,-1,-0.585046694868388,1,-0.420186759786243,-1,0.585046694868388,-0.318587882231584,0.420186759786243
"Iext",-0.420186759786243,-0.420186759786243,1,0.261202652326473,0.420186759786243,0.00525145533651387,-0.420186759786243,1,0.420186759786243,-0.00525145533651383,-0.261202652326473,-1
"KEAP1",0.318587882231584,0.318587882231584,0.261202652326473,1,-0.318587882231584,0.0963500297133767,0.318587882231584,0.261202652326473,-0.318587882231584,-0.0963500297133767,-1,-0.261202652326473
"NRF2",-1,-1,0.420186759786243,-0.318587882231584,1,0.585046694868388,-1,0.420186759786243,1,-0.585046694868388,0.318587882231584,-0.420186759786243
"OCT4",-0.585046694868388,-0.585046694868388,0.00525145533651387,0.0963500297133767,0.585046694868388,1,-0.585046694868388,0.00525145533651387,0.585046694868388,-1,-0.0963500297133767,-0.00525145533651383
"OVOL2",1,1,-0.420186759786243,0.318587882231584,-1,-0.585046694868388,1,-0.420186759786243,-1,0.585046694868388,-0.318587882231584,0.420186759786243
"SNAIL",-0.420186759786243,-0.420186759786243,1,0.261202652326473,0.420186759786243,0.00525145533651387,-0.420186759786243,1,0.420186759786243,-0.00525145533651383,-0.261202652326473,-1
"ZEB",-1,-1,0.420186759786243,-0.318587882231584,1,0.585046694868388,-1,0.420186759786243,1,-0.585046694868388,0.318587882231584,-0.420186759786243
"miR145",0.585046694868388,0.585046694868388,-0.00525145533651383,-0.0963500297133767,-0.585046694868388,-1,0.585046694868388,-0.00525145533651383,-0.585046694868388,1,0.0963500297133767,0.00525145533651387
"miR200",-0.318587882231584,-0.318587882231584,-0.261202652326473,-1,0.318587882231584,-0.0963500297133767,-0.318587882231584,-0.261202652326473,0.318587882231584,0.0963500297133767,1,0.261202652326473
"miR34",0.420186759786243,0.420186759786243,-1,-0.261202652326473,-0.420186759786243,-0.00525145533651383,0.420186759786243,-1,-0.420186759786243,0.00525145533651387,0.261202652326473,1
