"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.882905817765931,-0.974205164614861,-0.999798468228556,-0.999596895899371,-0.00130718444467187,-0.94216282828227,-0.999798468228556,1,0.971986610056921,1
"GRHL2",1,1,-0.882905817765931,-0.974205164614861,-0.999798468228556,-0.999596895899371,-0.00130718444467187,-0.94216282828227,-0.999798468228556,1,0.971986610056921,1
"Iext",-0.882905817765931,-0.882905817765931,1,0.906277612867526,0.882703411460883,0.882502708850854,0.000685043028165315,0.94074228175127,0.883106520441462,-0.882905817765931,-0.908899050027427,-0.882905817765931
"KEAP1",-0.974205164614861,-0.974205164614861,0.906277612867526,1,0.974003058719078,0.974205164614861,0.00452041201134504,0.941348297908374,0.974406165292411,-0.974205164614861,-0.978433897905941,-0.974205164614861
"NRF2",-0.999798468228556,-0.999798468228556,0.882703411460883,0.974003058719078,1,0.999395364062426,0.00150790562763856,0.941960431606063,0.999596895768368,-0.999798468228556,-0.971784626065176,-0.999798468228556
"OCT4",-0.999596895899371,-0.999596895899371,0.882502708850854,0.974205164614861,0.999395364062426,1,0.000904077003423827,0.941759719367193,0.999395364062426,-0.999596895899371,-0.971986610056921,-0.999596895899371
"OVOL2",-0.00130718444467187,-0.00130718444467187,0.000685043028165315,0.00452041201134504,0.00150790562763856,0.000904077003423827,1,0.0014912675396383,0.00110479812088845,-0.00130718444467187,-0.0131897463972743,-0.00130718444467187
"SNAIL",-0.94216282828227,-0.94216282828227,0.94074228175127,0.941348297908374,0.941960431606063,0.941759719367193,0.0014912675396383,1,0.942363540586642,-0.94216282828227,-0.951628766871951,-0.94216282828227
"ZEB",-0.999798468228556,-0.999798468228556,0.883106520441462,0.974406165292411,0.999596895768368,0.999395364062426,0.00110479812088845,0.942363540586642,1,-0.999798468228556,-0.972187731852479,-0.999798468228556
"miR145",1,1,-0.882905817765931,-0.974205164614861,-0.999798468228556,-0.999596895899371,-0.00130718444467187,-0.94216282828227,-0.999798468228556,1,0.971986610056921,1
"miR200",0.971986610056921,0.971986610056921,-0.908899050027427,-0.978433897905941,-0.971784626065176,-0.971986610056921,-0.0131897463972743,-0.951628766871951,-0.972187731852479,0.971986610056921,1,0.971986610056921
"miR34",1,1,-0.882905817765931,-0.974205164614861,-0.999798468228556,-0.999596895899371,-0.00130718444467187,-0.94216282828227,-0.999798468228556,1,0.971986610056921,1
