"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0143369118246618,-0.0210999903316269,0.0210999903316269,-1,1,-0.0210999903316269,-1,1,0.0210999903316269,0.0210999903316269
"GRHL2",1,1,-0.0143369118246618,-0.0210999903316269,0.0210999903316269,-1,1,-0.0210999903316269,-1,1,0.0210999903316269,0.0210999903316269
"Iext",-0.0143369118246618,-0.0143369118246618,1,0.457855024911154,-0.457855024911154,0.0143369118246618,-0.0143369118246618,0.457855024911154,0.0143369118246618,-0.0143369118246618,-0.457855024911154,-0.457855024911154
"KEAP1",-0.0210999903316269,-0.0210999903316269,0.457855024911154,1,-1,0.0210999903316269,-0.0210999903316269,1,0.0210999903316269,-0.0210999903316269,-1,-1
"NRF2",0.0210999903316269,0.0210999903316269,-0.457855024911154,-1,1,-0.0210999903316269,0.0210999903316269,-1,-0.0210999903316269,0.0210999903316269,1,1
"OCT4",-1,-1,0.0143369118246618,0.0210999903316269,-0.0210999903316269,1,-1,0.0210999903316269,1,-1,-0.0210999903316269,-0.0210999903316269
"OVOL2",1,1,-0.0143369118246618,-0.0210999903316269,0.0210999903316269,-1,1,-0.0210999903316269,-1,1,0.0210999903316269,0.0210999903316269
"SNAIL",-0.0210999903316269,-0.0210999903316269,0.457855024911154,1,-1,0.0210999903316269,-0.0210999903316269,1,0.0210999903316269,-0.0210999903316269,-1,-1
"ZEB",-1,-1,0.0143369118246618,0.0210999903316269,-0.0210999903316269,1,-1,0.0210999903316269,1,-1,-0.0210999903316269,-0.0210999903316269
"miR145",1,1,-0.0143369118246618,-0.0210999903316269,0.0210999903316269,-1,1,-0.0210999903316269,-1,1,0.0210999903316269,0.0210999903316269
"miR200",0.0210999903316269,0.0210999903316269,-0.457855024911154,-1,1,-0.0210999903316269,0.0210999903316269,-1,-0.0210999903316269,0.0210999903316269,1,1
"miR34",0.0210999903316269,0.0210999903316269,-0.457855024911154,-1,1,-0.0210999903316269,0.0210999903316269,-1,-0.0210999903316269,0.0210999903316269,1,1
