"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.292643775382547,-1,-1,-0.700841036793883,0.00048253799869223,-0.0849067868463758,-1,0.700841036793883,1,0.0849067868463758
"GRHL2",1,1,-0.292643775382547,-1,-1,-0.700841036793883,0.00048253799869223,-0.0849067868463758,-1,0.700841036793883,1,0.0849067868463758
"Iext",-0.292643775382547,-0.292643775382547,1,0.292643775382547,0.292643775382547,-0.00651100137453357,-0.00309810901436168,0.792299696872632,0.292643775382547,0.00651100137453355,-0.292643775382547,-0.792299696872632
"KEAP1",-1,-1,0.292643775382547,1,1,0.700841036793883,-0.00048253799869223,0.0849067868463758,1,-0.700841036793883,-1,-0.0849067868463758
"NRF2",-1,-1,0.292643775382547,1,1,0.700841036793883,-0.00048253799869223,0.0849067868463758,1,-0.700841036793883,-1,-0.0849067868463758
"OCT4",-0.700841036793883,-0.700841036793883,-0.00651100137453357,0.700841036793883,0.700841036793883,1,-0.00469068291968863,-0.21423871750687,0.700841036793883,-1,-0.700841036793883,0.21423871750687
"OVOL2",0.00048253799869223,0.00048253799869223,-0.00309810901436168,-0.00048253799869223,-0.00048253799869223,-0.00469068291968863,1,-0.00909295298494938,-0.00048253799869223,0.00469068291968863,0.00048253799869223,0.00909295298494938
"SNAIL",-0.0849067868463758,-0.0849067868463758,0.792299696872632,0.0849067868463758,0.0849067868463758,-0.21423871750687,-0.00909295298494938,1,0.0849067868463758,0.21423871750687,-0.0849067868463758,-1
"ZEB",-1,-1,0.292643775382547,1,1,0.700841036793883,-0.00048253799869223,0.0849067868463758,1,-0.700841036793883,-1,-0.0849067868463758
"miR145",0.700841036793883,0.700841036793883,0.00651100137453355,-0.700841036793883,-0.700841036793883,-1,0.00469068291968863,0.21423871750687,-0.700841036793883,1,0.700841036793883,-0.21423871750687
"miR200",1,1,-0.292643775382547,-1,-1,-0.700841036793883,0.00048253799869223,-0.0849067868463758,-1,0.700841036793883,1,0.0849067868463758
"miR34",0.0849067868463758,0.0849067868463758,-0.792299696872632,-0.0849067868463758,-0.0849067868463758,0.21423871750687,0.00909295298494938,-1,-0.0849067868463758,-0.21423871750687,0.0849067868463758,1
