"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.305677298735459,-0.853299470493483,-1,-0.703392289951313,0.00722040219289189,-0.650965170939666,-1,0.703392289951313,0.850695979917297,1
"GRHL2",1,1,-0.305677298735459,-0.853299470493483,-1,-0.703392289951313,0.00722040219289189,-0.650965170939666,-1,0.703392289951313,0.850695979917297,1
"Iext",-0.305677298735459,-0.305677298735459,1,0.158973227321614,0.305677298735459,0.00906626051234154,-0.000194783188195945,0.654697864318242,0.305677298735459,-0.00906626051234159,-0.156359874854578,-0.305677298735459
"KEAP1",-0.853299470493483,-0.853299470493483,0.158973227321614,1,0.853299470493483,0.850093240902104,0.0128204911984886,0.504262469026425,0.853299470493483,-0.850093240902104,-0.936871718060456,-0.853299470493483
"NRF2",-1,-1,0.305677298735459,0.853299470493483,1,0.703392289951313,-0.00722040219289189,0.650965170939666,1,-0.703392289951313,-0.850695979917297,-1
"OCT4",-0.703392289951313,-0.703392289951313,0.00906626051234154,0.850093240902104,0.703392289951313,1,-0.00521600542219543,0.354357154853343,0.703392289951313,-1,-0.852700006079527,-0.703392289951313
"OVOL2",0.00722040219289189,0.00722040219289189,-0.000194783188195945,0.0128204911984886,-0.00722040219289189,-0.00521600542219543,1,-0.00320228063325454,-0.00722040219289189,0.00521600542219539,-0.0466895316333603,0.00722040219289189
"SNAIL",-0.650965170939666,-0.650965170939666,0.654697864318242,0.504262469026425,0.650965170939666,0.354357154853343,-0.00320228063325454,1,0.650965170939666,-0.354357154853343,-0.501648768505326,-0.650965170939666
"ZEB",-1,-1,0.305677298735459,0.853299470493483,1,0.703392289951313,-0.00722040219289189,0.650965170939666,1,-0.703392289951313,-0.850695979917297,-1
"miR145",0.703392289951313,0.703392289951313,-0.00906626051234159,-0.850093240902104,-0.703392289951313,-1,0.00521600542219539,-0.354357154853343,-0.703392289951313,1,0.852700006079527,0.703392289951313
"miR200",0.850695979917297,0.850695979917297,-0.156359874854578,-0.936871718060456,-0.850695979917297,-0.852700006079527,-0.0466895316333603,-0.501648768505326,-0.850695979917297,0.852700006079527,1,0.850695979917297
"miR34",1,1,-0.305677298735459,-0.853299470493483,-1,-0.703392289951313,0.00722040219289189,-0.650965170939666,-1,0.703392289951313,0.850695979917297,1
