"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.00121209856179841,-0.567837146582659,0.571857059564008,-0.135872985783994,-0.000201813509530033,-0.769450146346916,-1,0.135872985783994,0.570856740454685,1
"GRHL2",1,1,-0.00121209856179841,-0.567837146582659,0.571857059564008,-0.135872985783994,-0.000201813509530033,-0.769450146346916,-1,0.135872985783994,0.570856740454685,1
"Iext",-0.00121209856179841,-0.00121209856179841,1,-0.000796753496166123,0.00320762304809132,0.00182058163907337,-0.0116595574868194,-0.000585452369272887,0.00121209856179841,-0.00182058163907337,0.00743903923110398,-0.00121209856179841
"KEAP1",-0.567837146582659,-0.567837146582659,-0.000796753496166123,1,-0.848039238067,0.568036784098304,0.0460312580517725,0.661305631459652,0.567837146582659,-0.568036784098304,-0.81166225467992,-0.567837146582659
"NRF2",0.571857059564008,0.571857059564008,0.00320762304809132,-0.848039238067,1,-0.564015699742933,-0.0166846157810029,-0.738089510909814,-0.571857059564008,0.564015699742933,0.694677940642372,0.571857059564008
"OCT4",-0.135872985783994,-0.135872985783994,0.00182058163907337,0.568036784098304,-0.564015699742933,1,-0.00160651673201536,0.366418796217183,0.135872985783994,-1,-0.565031651976837,-0.135872985783994
"OVOL2",-0.000201813509530033,-0.000201813509530033,-0.0116595574868194,0.0460312580517725,-0.0166846157810029,-0.00160651673201536,1,-0.000399673497678017,0.000201813509530033,0.00160651673201536,-0.142713362900407,-0.000201813509530033
"SNAIL",-0.769450146346916,-0.769450146346916,-0.000585452369272887,0.661305631459652,-0.738089510909814,0.366418796217183,-0.000399673497678017,1,0.769450146346916,-0.366418796217183,-0.604033987689463,-0.769450146346916
"ZEB",-1,-1,0.00121209856179841,0.567837146582659,-0.571857059564008,0.135872985783994,0.000201813509530033,0.769450146346916,1,-0.135872985783994,-0.570856740454685,-1
"miR145",0.135872985783994,0.135872985783994,-0.00182058163907337,-0.568036784098304,0.564015699742933,-1,0.00160651673201536,-0.366418796217183,-0.135872985783994,1,0.565031651976837,0.135872985783994
"miR200",0.570856740454685,0.570856740454685,0.00743903923110398,-0.81166225467992,0.694677940642372,-0.565031651976837,-0.142713362900407,-0.604033987689463,-0.570856740454685,0.565031651976837,1,0.570856740454685
"miR34",1,1,-0.00121209856179841,-0.567837146582659,0.571857059564008,-0.135872985783994,-0.000201813509530033,-0.769450146346916,-1,0.135872985783994,0.570856740454685,1
