"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0125012767852602,-0.456245416728138,0.456245416728138,-1,1,-0.119135277413039,-1,1,0.456245416728138,0.119135277413039
"GRHL2",1,1,-0.0125012767852602,-0.456245416728138,0.456245416728138,-1,1,-0.119135277413039,-1,1,0.456245416728138,0.119135277413039
"Iext",-0.0125012767852602,-0.0125012767852602,1,0.203793690492301,-0.203793690492301,0.0125012767852602,-0.0125012767852602,0.540864353646056,0.0125012767852602,-0.0125012767852602,-0.203793690492301,-0.540864353646056
"KEAP1",-0.456245416728138,-0.456245416728138,0.203793690492301,1,-1,0.456245416728138,-0.456245416728138,0.66291351074811,0.456245416728138,-0.456245416728138,-1,-0.66291351074811
"NRF2",0.456245416728138,0.456245416728138,-0.203793690492301,-1,1,-0.456245416728138,0.456245416728138,-0.66291351074811,-0.456245416728138,0.456245416728138,1,0.66291351074811
"OCT4",-1,-1,0.0125012767852602,0.456245416728138,-0.456245416728138,1,-1,0.119135277413039,1,-1,-0.456245416728138,-0.119135277413039
"OVOL2",1,1,-0.0125012767852602,-0.456245416728138,0.456245416728138,-1,1,-0.119135277413039,-1,1,0.456245416728138,0.119135277413039
"SNAIL",-0.119135277413039,-0.119135277413039,0.540864353646056,0.66291351074811,-0.66291351074811,0.119135277413039,-0.119135277413039,1,0.119135277413039,-0.119135277413039,-0.66291351074811,-1
"ZEB",-1,-1,0.0125012767852602,0.456245416728138,-0.456245416728138,1,-1,0.119135277413039,1,-1,-0.456245416728138,-0.119135277413039
"miR145",1,1,-0.0125012767852602,-0.456245416728138,0.456245416728138,-1,1,-0.119135277413039,-1,1,0.456245416728138,0.119135277413039
"miR200",0.456245416728138,0.456245416728138,-0.203793690492301,-1,1,-0.456245416728138,0.456245416728138,-0.66291351074811,-0.456245416728138,0.456245416728138,1,0.66291351074811
"miR34",0.119135277413039,0.119135277413039,-0.540864353646056,-0.66291351074811,0.66291351074811,-0.119135277413039,0.119135277413039,-1,-0.119135277413039,0.119135277413039,0.66291351074811,1
