"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0634178900390306,-0.80603170116304,0.809840884135306,-0.155192314522511,-0.00851360019440062,-0.0634178900390306,-1,0.155192314522511,0.806632993663476,0.0634178900390306
"GRHL2",1,1,-0.0634178900390306,-0.80603170116304,0.809840884135306,-0.155192314522511,-0.00851360019440062,-0.0634178900390306,-1,0.155192314522511,0.806632993663476,0.0634178900390306
"Iext",-0.0634178900390306,-0.0634178900390306,1,0.257390116042598,-0.253587712926886,0.000882850795015114,-0.00111171121736258,1,0.0634178900390306,-0.000882850795015114,-0.256782363366792,-1
"KEAP1",-0.80603170116304,-0.80603170116304,0.257390116042598,1,-0.929667289819925,0.349168533965559,0.0329624771911044,0.257390116042598,0.80603170116304,-0.349168533965559,-0.914038870232766,-0.257390116042598
"NRF2",0.809840884135306,0.809840884135306,-0.253587712926886,-0.929667289819925,1,-0.34536953987403,-0.019140240475863,-0.253587712926886,-0.809840884135306,0.34536953987403,0.860541032660586,0.253587712926886
"OCT4",-0.155192314522511,-0.155192314522511,0.000882850795015114,0.349168533965559,-0.34536953987403,1,0.0121066892968567,0.000882850795015114,0.155192314522511,-1,-0.34855571769095,-0.000882850795015114
"OVOL2",-0.00851360019440062,-0.00851360019440062,-0.00111171121736258,0.0329624771911044,-0.019140240475863,0.0121066892968567,1,-0.00111171121736258,0.00851360019440062,-0.0121066892968567,-0.0772406045569696,0.00111171121736258
"SNAIL",-0.0634178900390306,-0.0634178900390306,1,0.257390116042598,-0.253587712926886,0.000882850795015114,-0.00111171121736258,1,0.0634178900390306,-0.000882850795015114,-0.256782363366792,-1
"ZEB",-1,-1,0.0634178900390306,0.80603170116304,-0.809840884135306,0.155192314522511,0.00851360019440062,0.0634178900390306,1,-0.155192314522511,-0.806632993663476,-0.0634178900390306
"miR145",0.155192314522511,0.155192314522511,-0.000882850795015114,-0.349168533965559,0.34536953987403,-1,-0.0121066892968567,-0.000882850795015114,-0.155192314522511,1,0.34855571769095,0.000882850795015114
"miR200",0.806632993663476,0.806632993663476,-0.256782363366792,-0.914038870232766,0.860541032660586,-0.34855571769095,-0.0772406045569696,-0.256782363366792,-0.806632993663476,0.34855571769095,1,0.256782363366792
"miR34",0.0634178900390306,0.0634178900390306,-1,-0.257390116042598,0.253587712926886,-0.000882850795015114,0.00111171121736258,-1,-0.0634178900390306,0.000882850795015114,0.256782363366792,1
