"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.067043219521715,0.0468264207183346,-1,-0.236543785830022,1,-0.539539795569603,-1,0.236543785830022,-0.0448251959147245,1
"GRHL2",1,1,-0.067043219521715,0.0468264207183346,-1,-0.236543785830022,1,-0.539539795569603,-1,0.236543785830022,-0.0448251959147245,1
"Iext",-0.067043219521715,-0.067043219521715,1,0.289747203023103,0.067043219521715,0.00639041419481352,-0.067043219521715,0.527500145862365,0.067043219521715,-0.00639041419481352,-0.287747173183729,-0.067043219521715
"KEAP1",0.0468264207183346,0.0468264207183346,0.289747203023103,1,-0.0468264207183345,0.716632785185537,0.0468264207183346,0.149045333216045,-0.0468264207183345,-0.716632785185537,-0.871916581043127,0.0468264207183346
"NRF2",-1,-1,0.067043219521715,-0.0468264207183345,1,0.236543785830022,-1,0.539539795569603,1,-0.236543785830022,0.0448251959147245,-1
"OCT4",-0.236543785830022,-0.236543785830022,0.00639041419481352,0.716632785185537,0.236543785830022,1,-0.236543785830022,0.121057800898792,0.236543785830022,-1,-0.71863301656096,-0.236543785830022
"OVOL2",1,1,-0.067043219521715,0.0468264207183346,-1,-0.236543785830022,1,-0.539539795569603,-1,0.236543785830022,-0.0448251959147245,1
"SNAIL",-0.539539795569603,-0.539539795569603,0.527500145862365,0.149045333216045,0.539539795569603,0.121057800898792,-0.539539795569603,1,0.539539795569603,-0.121057800898792,-0.215090570690187,-0.539539795569603
"ZEB",-1,-1,0.067043219521715,-0.0468264207183345,1,0.236543785830022,-1,0.539539795569603,1,-0.236543785830022,0.0448251959147245,-1
"miR145",0.236543785830022,0.236543785830022,-0.00639041419481352,-0.716632785185537,-0.236543785830022,-1,0.236543785830022,-0.121057800898792,-0.236543785830022,1,0.71863301656096,0.236543785830022
"miR200",-0.0448251959147245,-0.0448251959147245,-0.287747173183729,-0.871916581043127,0.0448251959147245,-0.71863301656096,-0.0448251959147245,-0.215090570690187,0.0448251959147245,0.71863301656096,1,-0.0448251959147245
"miR34",1,1,-0.067043219521715,0.0468264207183346,-1,-0.236543785830022,1,-0.539539795569603,-1,0.236543785830022,-0.0448251959147245,1
