"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.456060757866692,-0.456060757866692,0.456060757866692,-0.542865161426676,1,-0.456060757866692,-1,0.542865161426676,0.456060757866692,0.456060757866692
"GRHL2",1,1,-0.456060757866692,-0.456060757866692,0.456060757866692,-0.542865161426676,1,-0.456060757866692,-1,0.542865161426676,0.456060757866692,0.456060757866692
"Iext",-0.456060757866692,-0.456060757866692,1,1,-1,-0.00109983411041593,-0.456060757866692,1,0.456060757866691,0.00109983411041597,-1,-1
"KEAP1",-0.456060757866692,-0.456060757866692,1,1,-1,-0.00109983411041593,-0.456060757866692,1,0.456060757866691,0.00109983411041597,-1,-1
"NRF2",0.456060757866692,0.456060757866692,-1,-1,1,0.00109983411041593,0.456060757866692,-1,-0.456060757866691,-0.00109983411041597,1,1
"OCT4",-0.542865161426676,-0.542865161426676,-0.00109983411041593,-0.00109983411041593,0.00109983411041593,1,-0.542865161426676,-0.00109983411041593,0.542865161426676,-1,0.00109983411041593,0.00109983411041593
"OVOL2",1,1,-0.456060757866692,-0.456060757866692,0.456060757866692,-0.542865161426676,1,-0.456060757866692,-1,0.542865161426676,0.456060757866692,0.456060757866692
"SNAIL",-0.456060757866692,-0.456060757866692,1,1,-1,-0.00109983411041593,-0.456060757866692,1,0.456060757866691,0.00109983411041597,-1,-1
"ZEB",-1,-1,0.456060757866691,0.456060757866691,-0.456060757866691,0.542865161426676,-1,0.456060757866691,1,-0.542865161426675,-0.456060757866691,-0.456060757866691
"miR145",0.542865161426676,0.542865161426676,0.00109983411041597,0.00109983411041597,-0.00109983411041597,-1,0.542865161426676,0.00109983411041597,-0.542865161426675,1,-0.00109983411041597,-0.00109983411041597
"miR200",0.456060757866692,0.456060757866692,-1,-1,1,0.00109983411041593,0.456060757866692,-1,-0.456060757866691,-0.00109983411041597,1,1
"miR34",0.456060757866692,0.456060757866692,-1,-1,1,0.00109983411041593,0.456060757866692,-1,-0.456060757866691,-0.00109983411041597,1,1
