"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.425082296088081,-0.574312207988539,-1,-0.574312207988539,1,-0.425082296088081,-1,0.574312207988539,0.574312207988539,0.425082296088081
"GRHL2",1,1,-0.425082296088081,-0.574312207988539,-1,-0.574312207988539,1,-0.425082296088081,-1,0.574312207988539,0.574312207988539,0.425082296088081
"Iext",-0.425082296088081,-0.425082296088081,1,-0.000637883322425891,0.425082296088081,-0.000637883322425891,-0.425082296088081,1,0.425082296088081,0.000637883322425852,0.000637883322425852,-1
"KEAP1",-0.574312207988539,-0.574312207988539,-0.000637883322425891,1,0.574312207988539,1,-0.574312207988539,-0.000637883322425891,0.574312207988539,-1,-1,0.000637883322425891
"NRF2",-1,-1,0.425082296088081,0.574312207988539,1,0.574312207988539,-1,0.425082296088081,1,-0.574312207988539,-0.574312207988539,-0.425082296088081
"OCT4",-0.574312207988539,-0.574312207988539,-0.000637883322425891,1,0.574312207988539,1,-0.574312207988539,-0.000637883322425891,0.574312207988539,-1,-1,0.000637883322425891
"OVOL2",1,1,-0.425082296088081,-0.574312207988539,-1,-0.574312207988539,1,-0.425082296088081,-1,0.574312207988539,0.574312207988539,0.425082296088081
"SNAIL",-0.425082296088081,-0.425082296088081,1,-0.000637883322425891,0.425082296088081,-0.000637883322425891,-0.425082296088081,1,0.425082296088081,0.000637883322425852,0.000637883322425852,-1
"ZEB",-1,-1,0.425082296088081,0.574312207988539,1,0.574312207988539,-1,0.425082296088081,1,-0.574312207988539,-0.574312207988539,-0.425082296088081
"miR145",0.574312207988539,0.574312207988539,0.000637883322425852,-1,-0.574312207988539,-1,0.574312207988539,0.000637883322425852,-0.574312207988539,1,1,-0.000637883322425852
"miR200",0.574312207988539,0.574312207988539,0.000637883322425852,-1,-0.574312207988539,-1,0.574312207988539,0.000637883322425852,-0.574312207988539,1,1,-0.000637883322425852
"miR34",0.425082296088081,0.425082296088081,-1,0.000637883322425891,-0.425082296088081,0.000637883322425891,0.425082296088081,-1,-0.425082296088081,-0.000637883322425852,-0.000637883322425852,1
