"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0492051696015246,-0.684684836369906,0.68628670792709,-1,0.00281197191698867,-0.376182065210868,-1,1,0.67725013882532,0.376983958770556
"GRHL2",1,1,-0.0492051696015246,-0.684684836369906,0.68628670792709,-1,0.00281197191698867,-0.376182065210868,-1,1,0.67725013882532,0.376983958770556
"Iext",-0.0492051696015246,-0.0492051696015246,1,0.36452638601299,-0.36291954899964,0.0492051696015245,0.0108451700266898,0.673028185188982,0.0492051696015245,-0.0492051696015246,-0.371970730382448,-0.672222822178996
"KEAP1",-0.684684836369906,-0.684684836369906,0.36452638601299,1,-0.881901476543872,0.684684836369906,0.0437835066862353,0.61356210834635,0.684684836369906,-0.684684836369906,-0.842780098945588,-0.607942043235529
"NRF2",0.68628670792709,0.68628670792709,-0.36291954899964,-0.881901476543872,1,-0.68628670792709,-0.0208870034193949,-0.654941247192299,-0.68628670792709,0.68628670792709,0.763634008604156,0.632849472960018
"OCT4",-1,-1,0.0492051696015245,0.684684836369906,-0.68628670792709,1,-0.00281197191698867,0.376182065210868,1,-1,-0.67725013882532,-0.376983958770556
"OVOL2",0.00281197191698867,0.00281197191698867,0.0108451700266898,0.0437835066862353,-0.0208870034193949,-0.00281197191698867,1,0.0100411494728455,-0.00281197191698867,0.00281197191698867,-0.110264212721506,-0.0108447094070147
"SNAIL",-0.376182065210868,-0.376182065210868,0.673028185188982,0.61356210834635,-0.654941247192299,0.376182065210868,0.0100411494728455,1,0.376182065210868,-0.376182065210868,-0.61139976952306,-0.772639067132389
"ZEB",-1,-1,0.0492051696015245,0.684684836369906,-0.68628670792709,1,-0.00281197191698867,0.376182065210868,1,-1,-0.67725013882532,-0.376983958770556
"miR145",1,1,-0.0492051696015246,-0.684684836369906,0.68628670792709,-1,0.00281197191698867,-0.376182065210868,-1,1,0.67725013882532,0.376983958770556
"miR200",0.67725013882532,0.67725013882532,-0.371970730382448,-0.842780098945588,0.763634008604156,-0.67725013882532,-0.110264212721506,-0.61139976952306,-0.67725013882532,0.67725013882532,1,0.6017514977587
"miR34",0.376983958770556,0.376983958770556,-0.672222822178996,-0.607942043235529,0.632849472960018,-0.376983958770556,-0.0108447094070147,-0.772639067132389,-0.376983958770556,0.376983958770556,0.6017514977587,1
