"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0565228083001681,0.381211338074075,-1,-0.178162022282544,1,-0.0565228083001681,-1,0.178162022282544,-0.381211338074075,1
"GRHL2",1,1,-0.0565228083001681,0.381211338074075,-1,-0.178162022282544,1,-0.0565228083001681,-1,0.178162022282544,-0.381211338074075,1
"Iext",-0.0565228083001681,-0.0565228083001681,1,0.562264854321166,0.0565228083001681,0.00289016577569238,-0.0565228083001681,1,0.0565228083001681,-0.00289016577569238,-0.562264854321166,-0.0565228083001681
"KEAP1",0.381211338074075,0.381211338074075,0.562264854321166,1,-0.381211338074075,0.440619928749295,0.381211338074075,0.562264854321166,-0.381211338074075,-0.440619928749295,-1,0.381211338074075
"NRF2",-1,-1,0.0565228083001681,-0.381211338074075,1,0.178162022282544,-1,0.0565228083001681,1,-0.178162022282544,0.381211338074075,-1
"OCT4",-0.178162022282544,-0.178162022282544,0.00289016577569238,0.440619928749295,0.178162022282544,1,-0.178162022282544,0.00289016577569238,0.178162022282544,-1,-0.440619928749295,-0.178162022282544
"OVOL2",1,1,-0.0565228083001681,0.381211338074075,-1,-0.178162022282544,1,-0.0565228083001681,-1,0.178162022282544,-0.381211338074075,1
"SNAIL",-0.0565228083001681,-0.0565228083001681,1,0.562264854321166,0.0565228083001681,0.00289016577569238,-0.0565228083001681,1,0.0565228083001681,-0.00289016577569238,-0.562264854321166,-0.0565228083001681
"ZEB",-1,-1,0.0565228083001681,-0.381211338074075,1,0.178162022282544,-1,0.0565228083001681,1,-0.178162022282544,0.381211338074075,-1
"miR145",0.178162022282544,0.178162022282544,-0.00289016577569238,-0.440619928749295,-0.178162022282544,-1,0.178162022282544,-0.00289016577569238,-0.178162022282544,1,0.440619928749295,0.178162022282544
"miR200",-0.381211338074075,-0.381211338074075,-0.562264854321166,-1,0.381211338074075,-0.440619928749295,-0.381211338074075,-0.562264854321166,0.381211338074075,0.440619928749295,1,-0.381211338074075
"miR34",1,1,-0.0565228083001681,0.381211338074075,-1,-0.178162022282544,1,-0.0565228083001681,-1,0.178162022282544,-0.381211338074075,1
