"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,0.00401207128270751,-0.567813817701187,-1,-0.0938216530717098,1,-1,-1,0.0938216530717098,0.567813817701187,1
"GRHL2",1,1,0.00401207128270751,-0.567813817701187,-1,-0.0938216530717098,1,-1,-1,0.0938216530717098,0.567813817701187,1
"Iext",0.00401207128270751,0.00401207128270751,1,0.00479000703998528,-0.00401207128270748,0.00699605015007222,0.00401207128270751,-0.00401207128270748,-0.00401207128270748,-0.00699605015007222,-0.0047900070399853,0.00401207128270751
"KEAP1",-0.567813817701187,-0.567813817701187,0.00479000703998528,1,0.567813817701187,0.526002506223482,-0.567813817701187,0.567813817701187,0.567813817701187,-0.526002506223482,-1,-0.567813817701187
"NRF2",-1,-1,-0.00401207128270748,0.567813817701187,1,0.0938216530717098,-1,1,1,-0.0938216530717098,-0.567813817701187,-1
"OCT4",-0.0938216530717098,-0.0938216530717098,0.00699605015007222,0.526002506223482,0.0938216530717098,1,-0.0938216530717098,0.0938216530717098,0.0938216530717098,-1,-0.526002506223482,-0.0938216530717098
"OVOL2",1,1,0.00401207128270751,-0.567813817701187,-1,-0.0938216530717098,1,-1,-1,0.0938216530717098,0.567813817701187,1
"SNAIL",-1,-1,-0.00401207128270748,0.567813817701187,1,0.0938216530717098,-1,1,1,-0.0938216530717098,-0.567813817701187,-1
"ZEB",-1,-1,-0.00401207128270748,0.567813817701187,1,0.0938216530717098,-1,1,1,-0.0938216530717098,-0.567813817701187,-1
"miR145",0.0938216530717098,0.0938216530717098,-0.00699605015007222,-0.526002506223482,-0.0938216530717098,-1,0.0938216530717098,-0.0938216530717098,-0.0938216530717098,1,0.526002506223482,0.0938216530717098
"miR200",0.567813817701187,0.567813817701187,-0.0047900070399853,-1,-0.567813817701187,-0.526002506223482,0.567813817701187,-0.567813817701187,-0.567813817701187,0.526002506223482,1,0.567813817701187
"miR34",1,1,0.00401207128270751,-0.567813817701187,-1,-0.0938216530717098,1,-1,-1,0.0938216530717098,0.567813817701187,1
