"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.000532049080769832,-0.751360690798798,-1,-1,0.00720967446396959,-0.509187158622915,-1,1,0.749333601801738,1
"GRHL2",1,1,-0.000532049080769832,-0.751360690798798,-1,-1,0.00720967446396959,-0.509187158622915,-1,1,0.749333601801738,1
"Iext",-0.000532049080769832,-0.000532049080769832,1,0.249152834969635,0.000532049080769832,0.000532049080769832,0.00951808255447135,0.491351219614659,0.000532049080769832,-0.000532049080769832,-0.251165404429338,-0.000532049080769832
"KEAP1",-0.751360690798798,-0.751360690798798,0.249152834969635,1,0.751360690798798,0.751360690798798,0.0248705330280508,0.537179645271229,0.751360690798798,-0.751360690798798,-0.827827204934043,-0.751360690798798
"NRF2",-1,-1,0.000532049080769832,0.751360690798798,1,1,-0.00720967446396959,0.509187158622915,1,-1,-0.749333601801738,-1
"OCT4",-1,-1,0.000532049080769832,0.751360690798798,1,1,-0.00720967446396959,0.509187158622915,1,-1,-0.749333601801738,-1
"OVOL2",0.00720967446396959,0.00720967446396959,0.00951808255447135,0.0248705330280508,-0.00720967446396959,-0.00720967446396959,1,0.00688817482534346,-0.00720967446396959,0.00720967446396959,-0.0845169275338782,0.00720967446396959
"SNAIL",-0.509187158622915,-0.509187158622915,0.491351219614659,0.537179645271229,0.509187158622915,0.509187158622915,0.00688817482534346,1,0.509187158622915,-0.509187158622915,-0.59203947677277,-0.509187158622915
"ZEB",-1,-1,0.000532049080769832,0.751360690798798,1,1,-0.00720967446396959,0.509187158622915,1,-1,-0.749333601801738,-1
"miR145",1,1,-0.000532049080769832,-0.751360690798798,-1,-1,0.00720967446396959,-0.509187158622915,-1,1,0.749333601801738,1
"miR200",0.749333601801738,0.749333601801738,-0.251165404429338,-0.827827204934043,-0.749333601801738,-0.749333601801738,-0.0845169275338782,-0.59203947677277,-0.749333601801738,0.749333601801738,1,0.749333601801738
"miR34",1,1,-0.000532049080769832,-0.751360690798798,-1,-1,0.00720967446396959,-0.509187158622915,-1,1,0.749333601801738,1
