"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.431532758771661,-0.50262560824786,-1,-0.587104212712685,-0.00719773158158408,-0.431532758771661,-1,0.587104212712685,0.504206720336985,1
"GRHL2",1,1,-0.431532758771661,-0.50262560824786,-1,-0.587104212712685,-0.00719773158158408,-0.431532758771661,-1,0.587104212712685,0.504206720336985,1
"Iext",-0.431532758771661,-0.431532758771661,1,0.50078868261546,0.431532758771661,0.0186520448433791,0.00182425604959676,1,0.431532758771661,-0.0186520448433791,-0.505610762197818,-0.431532758771661
"KEAP1",-0.50262560824786,-0.50262560824786,0.50078868261546,1,0.50262560824786,0.517879795929834,0.0593019379897613,0.50078868261546,0.50262560824786,-0.517879795929834,-0.782951581360375,-0.50262560824786
"NRF2",-1,-1,0.431532758771661,0.50262560824786,1,0.587104212712685,0.00719773158158407,0.431532758771661,1,-0.587104212712685,-0.504206720336985,-1
"OCT4",-0.587104212712685,-0.587104212712685,0.0186520448433791,0.517879795929834,0.587104212712685,1,0.00437235724579057,0.0186520448433791,0.587104212712685,-1,-0.513028152942008,-0.587104212712685
"OVOL2",-0.00719773158158408,-0.00719773158158408,0.00182425604959676,0.0593019379897613,0.00719773158158407,0.00437235724579057,1,0.00182425604959676,0.00719773158158407,-0.00437235724579057,-0.167003498808945,-0.00719773158158408
"SNAIL",-0.431532758771661,-0.431532758771661,1,0.50078868261546,0.431532758771661,0.0186520448433791,0.00182425604959676,1,0.431532758771661,-0.0186520448433791,-0.505610762197818,-0.431532758771661
"ZEB",-1,-1,0.431532758771661,0.50262560824786,1,0.587104212712685,0.00719773158158407,0.431532758771661,1,-0.587104212712685,-0.504206720336985,-1
"miR145",0.587104212712685,0.587104212712685,-0.0186520448433791,-0.517879795929834,-0.587104212712685,-1,-0.00437235724579057,-0.0186520448433791,-0.587104212712685,1,0.513028152942008,0.587104212712685
"miR200",0.504206720336985,0.504206720336985,-0.505610762197818,-0.782951581360375,-0.504206720336985,-0.513028152942008,-0.167003498808945,-0.505610762197818,-0.504206720336985,0.513028152942008,1,0.504206720336985
"miR34",1,1,-0.431532758771661,-0.50262560824786,-1,-0.587104212712685,-0.00719773158158408,-0.431532758771661,-1,0.587104212712685,0.504206720336985,1
