"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,0.592279886012235,-0.0111414269204334,-0.0516196709363304,-0.67477275917904,0.007975655991112,0.12070430725096,-0.0213069461475781,-0.591005345358128,-0.007975655991112,0.0834308939691623,0.590788452186437
"GRHL2",0.592279886012235,1,-0.0024432168971532,-0.0594682980179249,-0.456593205143769,0.000542099543164066,0.120093208524126,-0.0741010377197994,-0.591241637549508,-0.000542099543164066,0.0929714779972037,0.596532155676156
"Iext",-0.0111414269204334,-0.0024432168971532,1,0.124143183446458,0.0043433901711226,0.014959816574648,0.0132274234577077,0.746424730493778,-0.00135063532788962,-0.014959816574648,-0.131772003968699,-0.00988195165288958
"KEAP1",-0.0516196709363304,-0.0594682980179249,0.124143183446458,1,0.055022237266601,0.855193373543643,0.0151805717586115,0.127954692523332,0.0255282581687994,-0.855193373543643,-0.894838540538388,-0.069846631620787
"NRF2",-0.67477275917904,-0.456593205143769,0.0043433901711226,0.055022237266601,1,-0.00327893525531555,-0.0482532954880545,-0.127106653750161,0.330266495106162,0.00327893525531555,-0.0668930330656802,-0.460230596172193
"OCT4",0.007975655991112,0.000542099543164066,0.014959816574648,0.855193373543643,-0.00327893525531555,1,-0.00746715841645156,0.015794123331427,-0.00441390626795363,-1,-0.84714422055441,-0.00132377752405891
"OVOL2",0.12070430725096,0.120093208524126,0.0132274234577077,0.0151805717586115,-0.0482532954880545,-0.00746715841645156,1,-0.00370706824795348,-0.341794275383152,0.00746715841645156,-0.0562964098265313,0.115982805460544
"SNAIL",-0.0213069461475781,-0.0741010377197994,0.746424730493778,0.127954692523332,-0.127106653750161,0.015794123331427,-0.00370706824795348,1,0.0808885320723617,-0.015794123331427,-0.149581231978554,-0.184995057160702
"ZEB",-0.591005345358128,-0.591241637549508,-0.00135063532788962,0.0255282581687994,0.330266495106162,-0.00441390626795363,-0.341794275383152,0.0808885320723617,1,0.00441390626795363,-0.0628679336615079,-0.583327043033135
"miR145",-0.007975655991112,-0.000542099543164066,-0.014959816574648,-0.855193373543643,0.00327893525531555,-1,0.00746715841645156,-0.015794123331427,0.00441390626795363,1,0.84714422055441,0.00132377752405891
"miR200",0.0834308939691623,0.0929714779972037,-0.131772003968699,-0.894838540538388,-0.0668930330656802,-0.84714422055441,-0.0562964098265313,-0.149581231978554,-0.0628679336615079,0.84714422055441,1,0.106757235851814
"miR34",0.590788452186437,0.596532155676156,-0.00988195165288958,-0.069846631620787,-0.460230596172193,-0.00132377752405891,0.115982805460544,-0.184995057160702,-0.583327043033135,0.00132377752405891,0.106757235851814,1
