"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,0.000397433664770815,-0.00219305520749365,-1,-1,0.0118109119703829,1,-1,1,-0.00421565350538513,-1
"GRHL2",1,1,0.000397433664770815,-0.00219305520749365,-1,-1,0.0118109119703829,1,-1,1,-0.00421565350538513,-1
"Iext",0.000397433664770815,0.000397433664770815,1,0.00122363107489451,-0.000397433664770815,-0.000397433664770815,-0.00161478228573647,0.000397433664770815,-0.000397433664770815,0.000397433664770815,0.000780290892140084,-0.000397433664770815
"KEAP1",-0.00219305520749365,-0.00219305520749365,0.00122363107489451,1,0.00219305520749365,0.00219305520749365,0.111201269852004,-0.00219305520749365,0.00219305520749365,-0.00219305520749365,-0.559353486735631,0.00219305520749365
"NRF2",-1,-1,-0.000397433664770815,0.00219305520749365,1,1,-0.0118109119703829,-1,1,-1,0.00421565350538513,1
"OCT4",-1,-1,-0.000397433664770815,0.00219305520749365,1,1,-0.0118109119703829,-1,1,-1,0.00421565350538513,1
"OVOL2",0.0118109119703829,0.0118109119703829,-0.00161478228573647,0.111201269852004,-0.0118109119703829,-0.0118109119703829,1,0.0118109119703829,-0.0118109119703829,0.0118109119703829,-0.332718760390751,-0.0118109119703829
"SNAIL",1,1,0.000397433664770815,-0.00219305520749365,-1,-1,0.0118109119703829,1,-1,1,-0.00421565350538513,-1
"ZEB",-1,-1,-0.000397433664770815,0.00219305520749365,1,1,-0.0118109119703829,-1,1,-1,0.00421565350538513,1
"miR145",1,1,0.000397433664770815,-0.00219305520749365,-1,-1,0.0118109119703829,1,-1,1,-0.00421565350538513,-1
"miR200",-0.00421565350538513,-0.00421565350538513,0.000780290892140084,-0.559353486735631,0.00421565350538513,0.00421565350538513,-0.332718760390751,-0.00421565350538513,0.00421565350538513,-0.00421565350538513,1,0.00421565350538513
"miR34",-1,-1,-0.000397433664770815,0.00219305520749365,1,1,-0.0118109119703829,-1,1,-1,0.00421565350538513,1
