"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.110142427715141,-0.553720248434064,-1,-1,-0.0126146523198217,-0.110142427715141,-1,1,0.558307724028565,1
"GRHL2",1,1,-0.110142427715141,-0.553720248434064,-1,-1,-0.0126146523198217,-0.110142427715141,-1,1,0.558307724028565,1
"Iext",-0.110142427715141,-0.110142427715141,1,0.556376172629768,0.110142427715141,0.110142427715141,-0.00462318624151942,1,0.110142427715141,-0.110142427715141,-0.551785630293027,-0.110142427715141
"KEAP1",-0.553720248434064,-0.553720248434064,0.556376172629768,1,0.553720248434064,0.553720248434064,0.0490263173753136,0.556376172629768,0.553720248434064,-0.553720248434064,-0.798417094002743,-0.553720248434064
"NRF2",-1,-1,0.110142427715141,0.553720248434064,1,1,0.0126146523198217,0.110142427715141,1,-1,-0.558307724028565,-1
"OCT4",-1,-1,0.110142427715141,0.553720248434064,1,1,0.0126146523198217,0.110142427715141,1,-1,-0.558307724028565,-1
"OVOL2",-0.0126146523198217,-0.0126146523198217,-0.00462318624151942,0.0490263173753136,0.0126146523198217,0.0126146523198217,1,-0.00462318624151942,0.0126146523198217,-0.0126146523198217,-0.14891270190634,-0.0126146523198217
"SNAIL",-0.110142427715141,-0.110142427715141,1,0.556376172629768,0.110142427715141,0.110142427715141,-0.00462318624151942,1,0.110142427715141,-0.110142427715141,-0.551785630293027,-0.110142427715141
"ZEB",-1,-1,0.110142427715141,0.553720248434064,1,1,0.0126146523198217,0.110142427715141,1,-1,-0.558307724028565,-1
"miR145",1,1,-0.110142427715141,-0.553720248434064,-1,-1,-0.0126146523198217,-0.110142427715141,-1,1,0.558307724028565,1
"miR200",0.558307724028565,0.558307724028565,-0.551785630293027,-0.798417094002743,-0.558307724028565,-0.558307724028565,-0.14891270190634,-0.551785630293027,-0.558307724028565,0.558307724028565,1,0.558307724028565
"miR34",1,1,-0.110142427715141,-0.553720248434064,-1,-1,-0.0126146523198217,-0.110142427715141,-1,1,0.558307724028565,1
