"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.00137785456474029,-0.498312252024652,-1,-1,-0.00602156520513652,-0.00601140526699074,-1,1,0.502114771764399,1
"GRHL2",1,1,-0.00137785456474029,-0.498312252024652,-1,-1,-0.00602156520513652,-0.00601140526699074,-1,1,0.502114771764399,1
"Iext",-0.00137785456474029,-0.00137785456474029,1,0.00784621560748649,0.00137785456474028,0.00137785456474028,-0.00677901391737234,-0.0036048654912026,0.00137785456474028,-0.00137785456474029,-0.00763698994200676,-0.00137785456474029
"KEAP1",-0.498312252024652,-0.498312252024652,0.00784621560748649,1,0.498312252024652,0.498312252024652,0.0492756678276787,0.0605085881767007,0.498312252024652,-0.498312252024652,-0.657580763938005,-0.498312252024652
"NRF2",-1,-1,0.00137785456474028,0.498312252024652,1,1,0.00602156520513652,0.00601140526699074,1,-1,-0.502114771764398,-1
"OCT4",-1,-1,0.00137785456474028,0.498312252024652,1,1,0.00602156520513652,0.00601140526699074,1,-1,-0.502114771764398,-1
"OVOL2",-0.00602156520513652,-0.00602156520513652,-0.00677901391737234,0.0492756678276787,0.00602156520513652,0.00602156520513652,1,0.0114198772378623,0.00602156520513652,-0.00602156520513652,-0.169697359467906,-0.00602156520513652
"SNAIL",-0.00601140526699074,-0.00601140526699074,-0.0036048654912026,0.0605085881767007,0.00601140526699074,0.00601140526699074,0.0114198772378623,1,0.00601140526699074,-0.00601140526699074,-0.171709140379803,-0.00601140526699074
"ZEB",-1,-1,0.00137785456474028,0.498312252024652,1,1,0.00602156520513652,0.00601140526699074,1,-1,-0.502114771764398,-1
"miR145",1,1,-0.00137785456474029,-0.498312252024652,-1,-1,-0.00602156520513652,-0.00601140526699074,-1,1,0.502114771764399,1
"miR200",0.502114771764399,0.502114771764399,-0.00763698994200676,-0.657580763938005,-0.502114771764398,-0.502114771764398,-0.169697359467906,-0.171709140379803,-0.502114771764398,0.502114771764399,1,0.502114771764399
"miR34",1,1,-0.00137785456474029,-0.498312252024652,-1,-1,-0.00602156520513652,-0.00601140526699074,-1,1,0.502114771764399,1
