"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.109075989046389,-0.109075989046389,0.109075989046389,-1,0.000299623057721636,-0.109075989046389,-1,1,0.109075989046389,1
"GRHL2",1,1,-0.109075989046389,-0.109075989046389,0.109075989046389,-1,0.000299623057721636,-0.109075989046389,-1,1,0.109075989046389,1
"Iext",-0.109075989046389,-0.109075989046389,1,1,-1,0.109075989046389,0.00990556212329131,1,0.109075989046389,-0.109075989046389,-1,-0.109075989046389
"KEAP1",-0.109075989046389,-0.109075989046389,1,1,-1,0.109075989046389,0.00990556212329131,1,0.109075989046389,-0.109075989046389,-1,-0.109075989046389
"NRF2",0.109075989046389,0.109075989046389,-1,-1,1,-0.109075989046389,-0.00990556212329131,-1,-0.109075989046389,0.109075989046389,1,0.109075989046389
"OCT4",-1,-1,0.109075989046389,0.109075989046389,-0.109075989046389,1,-0.000299623057721583,0.109075989046389,1,-1,-0.109075989046389,-1
"OVOL2",0.000299623057721636,0.000299623057721636,0.00990556212329131,0.00990556212329131,-0.00990556212329131,-0.000299623057721583,1,0.00990556212329131,-0.000299623057721583,0.000299623057721636,-0.00990556212329131,0.000299623057721636
"SNAIL",-0.109075989046389,-0.109075989046389,1,1,-1,0.109075989046389,0.00990556212329131,1,0.109075989046389,-0.109075989046389,-1,-0.109075989046389
"ZEB",-1,-1,0.109075989046389,0.109075989046389,-0.109075989046389,1,-0.000299623057721583,0.109075989046389,1,-1,-0.109075989046389,-1
"miR145",1,1,-0.109075989046389,-0.109075989046389,0.109075989046389,-1,0.000299623057721636,-0.109075989046389,-1,1,0.109075989046389,1
"miR200",0.109075989046389,0.109075989046389,-1,-1,1,-0.109075989046389,-0.00990556212329131,-1,-0.109075989046389,0.109075989046389,1,0.109075989046389
"miR34",1,1,-0.109075989046389,-0.109075989046389,0.109075989046389,-1,0.000299623057721636,-0.109075989046389,-1,1,0.109075989046389,1
