"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.00528534702450933,-0.815525349014598,0.815525349014598,-0.285751762070423,1,-0.815525349014598,-1,0.285751762070423,0.815525349014598,1
"GRHL2",1,1,-0.00528534702450933,-0.815525349014598,0.815525349014598,-0.285751762070423,1,-0.815525349014598,-1,0.285751762070423,0.815525349014598,1
"Iext",-0.00528534702450933,-0.00528534702450933,1,0.189750518598716,-0.189750518598716,-0.00110936270189489,-0.00528534702450933,0.189750518598716,0.00528534702450931,0.00110936270189486,-0.189750518598716,-0.00528534702450933
"KEAP1",-0.815525349014598,-0.815525349014598,0.189750518598716,1,-1,0.470217955793928,-0.815525349014598,1,0.815525349014598,-0.470217955793928,-1,-0.815525349014598
"NRF2",0.815525349014598,0.815525349014598,-0.189750518598716,-1,1,-0.470217955793928,0.815525349014598,-1,-0.815525349014598,0.470217955793928,1,0.815525349014598
"OCT4",-0.285751762070423,-0.285751762070423,-0.00110936270189489,0.470217955793928,-0.470217955793928,1,-0.285751762070423,0.470217955793928,0.285751762070423,-1,-0.470217955793928,-0.285751762070423
"OVOL2",1,1,-0.00528534702450933,-0.815525349014598,0.815525349014598,-0.285751762070423,1,-0.815525349014598,-1,0.285751762070423,0.815525349014598,1
"SNAIL",-0.815525349014598,-0.815525349014598,0.189750518598716,1,-1,0.470217955793928,-0.815525349014598,1,0.815525349014598,-0.470217955793928,-1,-0.815525349014598
"ZEB",-1,-1,0.00528534702450931,0.815525349014598,-0.815525349014598,0.285751762070423,-1,0.815525349014598,1,-0.285751762070423,-0.815525349014598,-1
"miR145",0.285751762070423,0.285751762070423,0.00110936270189486,-0.470217955793928,0.470217955793928,-1,0.285751762070423,-0.470217955793928,-0.285751762070423,1,0.470217955793928,0.285751762070423
"miR200",0.815525349014598,0.815525349014598,-0.189750518598716,-1,1,-0.470217955793928,0.815525349014598,-1,-0.815525349014598,0.470217955793928,1,0.815525349014598
"miR34",1,1,-0.00528534702450933,-0.815525349014598,0.815525349014598,-0.285751762070423,1,-0.815525349014598,-1,0.285751762070423,0.815525349014598,1
