"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,0.00129837654067612,0.307520809249546,-1,-0.392627926019816,-0.002502746640719,1,-1,0.392627926019816,-0.307311081074199,1
"GRHL2",1,1,0.00129837654067612,0.307520809249546,-1,-0.392627926019816,-0.002502746640719,1,-1,0.392627926019816,-0.307311081074199,1
"Iext",0.00129837654067612,0.00129837654067612,1,-0.0132628573670632,-0.00129837654067612,-0.0160208964257793,0.0025226794138111,0.00129837654067612,-0.00129837654067612,0.0160208964257793,0.0118264401934456,0.00129837654067612
"KEAP1",0.307520809249546,0.307520809249546,-0.0132628573670632,1,-0.307520809249546,0.299814696843739,0.0736233803401909,0.307520809249546,-0.307520809249546,-0.299814696843739,-0.691764390119019,0.307520809249546
"NRF2",-1,-1,-0.00129837654067612,-0.307520809249546,1,0.392627926019816,0.002502746640719,-1,1,-0.392627926019816,0.307311081074199,-1
"OCT4",-0.392627926019816,-0.392627926019816,-0.0160208964257793,0.299814696843739,0.392627926019816,1,0.00311898664123665,-0.392627926019816,0.392627926019816,-1,-0.300031043308136,-0.392627926019816
"OVOL2",-0.002502746640719,-0.002502746640719,0.0025226794138111,0.0736233803401909,0.002502746640719,0.00311898664123665,1,-0.002502746640719,0.002502746640719,-0.00311898664123665,-0.230026714948916,-0.002502746640719
"SNAIL",1,1,0.00129837654067612,0.307520809249546,-1,-0.392627926019816,-0.002502746640719,1,-1,0.392627926019816,-0.307311081074199,1
"ZEB",-1,-1,-0.00129837654067612,-0.307520809249546,1,0.392627926019816,0.002502746640719,-1,1,-0.392627926019816,0.307311081074199,-1
"miR145",0.392627926019816,0.392627926019816,0.0160208964257793,-0.299814696843739,-0.392627926019816,-1,-0.00311898664123665,0.392627926019816,-0.392627926019816,1,0.300031043308136,0.392627926019816
"miR200",-0.307311081074199,-0.307311081074199,0.0118264401934456,-0.691764390119019,0.307311081074199,-0.300031043308136,-0.230026714948916,-0.307311081074199,0.307311081074199,0.300031043308136,1,-0.307311081074199
"miR34",1,1,0.00129837654067612,0.307520809249546,-1,-0.392627926019816,-0.002502746640719,1,-1,0.392627926019816,-0.307311081074199,1
