"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,0.000370224313504244,-0.453435820864407,-1,-0.265722571956815,1,0.512252217067151,-1,0.265722571956815,0.453438591074246,1
"GRHL2",1,1,0.000370224313504244,-0.453435820864407,-1,-0.265722571956815,1,0.512252217067151,-1,0.265722571956815,0.453438591074246,1
"Iext",0.000370224313504244,0.000370224313504244,1,0.176732180261346,-0.000370224313504244,-0.0109905944578367,0.000370224313504244,0.488092568934901,-0.000370224313504244,0.0109905944578367,-0.176730497477886,0.000370224313504244
"KEAP1",-0.453435820864407,-0.453435820864407,0.176732180261346,1,0.453435820864407,0.812281309143278,-0.453435820864407,-0.127007728306909,0.453435820864407,-0.812281309143278,-0.918347307280488,-0.453435820864407
"NRF2",-1,-1,-0.000370224313504244,0.453435820864407,1,0.265722571956815,-1,-0.512252217067151,1,-0.265722571956815,-0.453438591074246,-1
"OCT4",-0.265722571956815,-0.265722571956815,-0.0109905944578367,0.812281309143278,0.265722571956815,1,-0.265722571956815,-0.142635339307432,0.265722571956815,-1,-0.812281259658018,-0.265722571956815
"OVOL2",1,1,0.000370224313504244,-0.453435820864407,-1,-0.265722571956815,1,0.512252217067151,-1,0.265722571956815,0.453438591074246,1
"SNAIL",0.512252217067151,0.512252217067151,0.488092568934901,-0.127007728306909,-0.512252217067151,-0.142635339307432,0.512252217067151,1,-0.512252217067151,0.142635339307432,0.0869844568866104,0.512252217067151
"ZEB",-1,-1,-0.000370224313504244,0.453435820864407,1,0.265722571956815,-1,-0.512252217067151,1,-0.265722571956815,-0.453438591074246,-1
"miR145",0.265722571956815,0.265722571956815,0.0109905944578367,-0.812281309143278,-0.265722571956815,-1,0.265722571956815,0.142635339307432,-0.265722571956815,1,0.812281259658018,0.265722571956815
"miR200",0.453438591074246,0.453438591074246,-0.176730497477886,-0.918347307280488,-0.453438591074246,-0.812281259658018,0.453438591074246,0.0869844568866104,-0.453438591074246,0.812281259658018,1,0.453438591074246
"miR34",1,1,0.000370224313504244,-0.453435820864407,-1,-0.265722571956815,1,0.512252217067151,-1,0.265722571956815,0.453438591074246,1
