"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0452196195855718,-1,1,-1,1,-0.521485776033579,-1,1,1,1
"GRHL2",1,1,-0.0452196195855718,-1,1,-1,1,-0.521485776033579,-1,1,1,1
"Iext",-0.0452196195855718,-0.0452196195855718,1,0.0452196195855718,-0.0452196195855718,0.0452196195855718,-0.0452196195855718,0.523717288527513,0.0452196195855718,-0.0452196195855718,-0.0452196195855718,-0.0452196195855718
"KEAP1",-1,-1,0.0452196195855718,1,-1,1,-1,0.52148577603358,1,-1,-1,-1
"NRF2",1,1,-0.0452196195855718,-1,1,-1,1,-0.521485776033579,-1,1,1,1
"OCT4",-1,-1,0.0452196195855718,1,-1,1,-1,0.52148577603358,1,-1,-1,-1
"OVOL2",1,1,-0.0452196195855718,-1,1,-1,1,-0.521485776033579,-1,1,1,1
"SNAIL",-0.521485776033579,-0.521485776033579,0.523717288527513,0.52148577603358,-0.521485776033579,0.52148577603358,-0.521485776033579,1,0.52148577603358,-0.521485776033579,-0.521485776033579,-0.521485776033579
"ZEB",-1,-1,0.0452196195855718,1,-1,1,-1,0.52148577603358,1,-1,-1,-1
"miR145",1,1,-0.0452196195855718,-1,1,-1,1,-0.521485776033579,-1,1,1,1
"miR200",1,1,-0.0452196195855718,-1,1,-1,1,-0.521485776033579,-1,1,1,1
"miR34",1,1,-0.0452196195855718,-1,1,-1,1,-0.521485776033579,-1,1,1,1
