"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.00580180420276362,-1,-1,-1,1,-0.00458899530580141,-1,1,1,1
"GRHL2",1,1,-0.00580180420276362,-1,-1,-1,1,-0.00458899530580141,-1,1,1,1
"Iext",-0.00580180420276362,-0.00580180420276362,1,0.00580180420276364,0.00580180420276364,0.00580180420276364,-0.00580180420276362,-0.00018757790954774,0.00580180420276364,-0.00580180420276362,-0.00580180420276362,-0.00580180420276362
"KEAP1",-1,-1,0.00580180420276364,1,1,1,-1,0.0045889953058014,1,-1,-1,-1
"NRF2",-1,-1,0.00580180420276364,1,1,1,-1,0.0045889953058014,1,-1,-1,-1
"OCT4",-1,-1,0.00580180420276364,1,1,1,-1,0.0045889953058014,1,-1,-1,-1
"OVOL2",1,1,-0.00580180420276362,-1,-1,-1,1,-0.00458899530580141,-1,1,1,1
"SNAIL",-0.00458899530580141,-0.00458899530580141,-0.00018757790954774,0.0045889953058014,0.0045889953058014,0.0045889953058014,-0.00458899530580141,1,0.0045889953058014,-0.00458899530580141,-0.00458899530580141,-0.00458899530580141
"ZEB",-1,-1,0.00580180420276364,1,1,1,-1,0.0045889953058014,1,-1,-1,-1
"miR145",1,1,-0.00580180420276362,-1,-1,-1,1,-0.00458899530580141,-1,1,1,1
"miR200",1,1,-0.00580180420276362,-1,-1,-1,1,-0.00458899530580141,-1,1,1,1
"miR34",1,1,-0.00580180420276362,-1,-1,-1,1,-0.00458899530580141,-1,1,1,1
