"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.000335853375807192,-0.000335853375807192,0.000335853375807217,-1,1,-0.000335853375807192,-1,1,0.000335853375807217,0.000335853375807217
"GRHL2",1,1,-0.000335853375807192,-0.000335853375807192,0.000335853375807217,-1,1,-0.000335853375807192,-1,1,0.000335853375807217,0.000335853375807217
"Iext",-0.000335853375807192,-0.000335853375807192,1,1,-1,0.000335853375807236,-0.000335853375807192,1,0.000335853375807236,-0.000335853375807192,-1,-1
"KEAP1",-0.000335853375807192,-0.000335853375807192,1,1,-1,0.000335853375807236,-0.000335853375807192,1,0.000335853375807236,-0.000335853375807192,-1,-1
"NRF2",0.000335853375807217,0.000335853375807217,-1,-1,1,-0.00033585337580721,0.000335853375807217,-1,-0.00033585337580721,0.000335853375807217,1,1
"OCT4",-1,-1,0.000335853375807236,0.000335853375807236,-0.00033585337580721,1,-1,0.000335853375807236,1,-1,-0.00033585337580721,-0.00033585337580721
"OVOL2",1,1,-0.000335853375807192,-0.000335853375807192,0.000335853375807217,-1,1,-0.000335853375807192,-1,1,0.000335853375807217,0.000335853375807217
"SNAIL",-0.000335853375807192,-0.000335853375807192,1,1,-1,0.000335853375807236,-0.000335853375807192,1,0.000335853375807236,-0.000335853375807192,-1,-1
"ZEB",-1,-1,0.000335853375807236,0.000335853375807236,-0.00033585337580721,1,-1,0.000335853375807236,1,-1,-0.00033585337580721,-0.00033585337580721
"miR145",1,1,-0.000335853375807192,-0.000335853375807192,0.000335853375807217,-1,1,-0.000335853375807192,-1,1,0.000335853375807217,0.000335853375807217
"miR200",0.000335853375807217,0.000335853375807217,-1,-1,1,-0.00033585337580721,0.000335853375807217,-1,-0.00033585337580721,0.000335853375807217,1,1
"miR34",0.000335853375807217,0.000335853375807217,-1,-1,1,-0.00033585337580721,0.000335853375807217,-1,-0.00033585337580721,0.000335853375807217,1,1
