"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.00483562665042724,-0.940380737022052,0.940380737022052,-0.147515855551731,1,-0.940380737022052,-1,0.147515855551731,0.940380737022052,1
"GRHL2",1,1,-0.00483562665042724,-0.940380737022052,0.940380737022052,-0.147515855551731,1,-0.940380737022052,-1,0.147515855551731,0.940380737022052,1
"Iext",-0.00483562665042724,-0.00483562665042724,1,0.0644444570913833,-0.0644444570913833,-0.00498075597844685,-0.00483562665042724,0.0644444570913833,0.00483562665042725,0.00498075597844685,-0.0644444570913833,-0.00483562665042724
"KEAP1",-0.940380737022052,-0.940380737022052,0.0644444570913833,1,-1,0.207129665260042,-0.940380737022052,1,0.940380737022052,-0.207129665260042,-1,-0.940380737022052
"NRF2",0.940380737022052,0.940380737022052,-0.0644444570913833,-1,1,-0.207129665260042,0.940380737022052,-1,-0.940380737022052,0.207129665260042,1,0.940380737022052
"OCT4",-0.147515855551731,-0.147515855551731,-0.00498075597844685,0.207129665260042,-0.207129665260042,1,-0.147515855551731,0.207129665260042,0.147515855551731,-1,-0.207129665260042,-0.147515855551731
"OVOL2",1,1,-0.00483562665042724,-0.940380737022052,0.940380737022052,-0.147515855551731,1,-0.940380737022052,-1,0.147515855551731,0.940380737022052,1
"SNAIL",-0.940380737022052,-0.940380737022052,0.0644444570913833,1,-1,0.207129665260042,-0.940380737022052,1,0.940380737022052,-0.207129665260042,-1,-0.940380737022052
"ZEB",-1,-1,0.00483562665042725,0.940380737022052,-0.940380737022052,0.147515855551731,-1,0.940380737022052,1,-0.147515855551731,-0.940380737022052,-1
"miR145",0.147515855551731,0.147515855551731,0.00498075597844685,-0.207129665260042,0.207129665260042,-1,0.147515855551731,-0.207129665260042,-0.147515855551731,1,0.207129665260042,0.147515855551731
"miR200",0.940380737022052,0.940380737022052,-0.0644444570913833,-1,1,-0.207129665260042,0.940380737022052,-1,-0.940380737022052,0.207129665260042,1,0.940380737022052
"miR34",1,1,-0.00483562665042724,-0.940380737022052,0.940380737022052,-0.147515855551731,1,-0.940380737022052,-1,0.147515855551731,0.940380737022052,1
