"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,0.00397393421831141,-1,-1,-1,-0.00338851011240192,0.00581179061103664,-1,1,1,1
"GRHL2",1,1,0.00397393421831141,-1,-1,-1,-0.00338851011240192,0.00581179061103664,-1,1,1,1
"Iext",0.00397393421831141,0.00397393421831141,1,-0.00397393421831141,-0.00397393421831141,-0.00397393421831141,-0.00759623493872079,-0.00599861340355232,-0.00397393421831141,0.00397393421831141,0.00397393421831141,0.00397393421831141
"KEAP1",-1,-1,-0.00397393421831141,1,1,1,0.00338851011240192,-0.00581179061103664,1,-1,-1,-1
"NRF2",-1,-1,-0.00397393421831141,1,1,1,0.00338851011240192,-0.00581179061103664,1,-1,-1,-1
"OCT4",-1,-1,-0.00397393421831141,1,1,1,0.00338851011240192,-0.00581179061103664,1,-1,-1,-1
"OVOL2",-0.00338851011240192,-0.00338851011240192,-0.00759623493872079,0.00338851011240192,0.00338851011240192,0.00338851011240192,1,-0.00940807188932458,0.00338851011240192,-0.00338851011240192,-0.00338851011240192,-0.00338851011240192
"SNAIL",0.00581179061103664,0.00581179061103664,-0.00599861340355232,-0.00581179061103664,-0.00581179061103664,-0.00581179061103664,-0.00940807188932458,1,-0.00581179061103664,0.00581179061103664,0.00581179061103664,0.00581179061103664
"ZEB",-1,-1,-0.00397393421831141,1,1,1,0.00338851011240192,-0.00581179061103664,1,-1,-1,-1
"miR145",1,1,0.00397393421831141,-1,-1,-1,-0.00338851011240192,0.00581179061103664,-1,1,1,1
"miR200",1,1,0.00397393421831141,-1,-1,-1,-0.00338851011240192,0.00581179061103664,-1,1,1,1
"miR34",1,1,0.00397393421831141,-1,-1,-1,-0.00338851011240192,0.00581179061103664,-1,1,1,1
