"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.00479228239971005,-1,-1,-1,0.00621500985739464,0.0104068454711514,-1,1,1,1
"GRHL2",1,1,-0.00479228239971005,-1,-1,-1,0.00621500985739464,0.0104068454711514,-1,1,1,1
"Iext",-0.00479228239971005,-0.00479228239971005,1,0.00479228239971005,0.00479228239971005,0.00479228239971005,-1.52184883327343e-05,-0.00540404203038586,0.00479228239971005,-0.00479228239971005,-0.00479228239971005,-0.00479228239971005
"KEAP1",-1,-1,0.00479228239971005,1,1,1,-0.00621500985739463,-0.0104068454711514,1,-1,-1,-1
"NRF2",-1,-1,0.00479228239971005,1,1,1,-0.00621500985739463,-0.0104068454711514,1,-1,-1,-1
"OCT4",-1,-1,0.00479228239971005,1,1,1,-0.00621500985739463,-0.0104068454711514,1,-1,-1,-1
"OVOL2",0.00621500985739464,0.00621500985739464,-1.52184883327343e-05,-0.00621500985739463,-0.00621500985739463,-0.00621500985739463,1,-0.000801287683108911,-0.00621500985739463,0.00621500985739464,0.00621500985739464,0.00621500985739464
"SNAIL",0.0104068454711514,0.0104068454711514,-0.00540404203038586,-0.0104068454711514,-0.0104068454711514,-0.0104068454711514,-0.000801287683108911,1,-0.0104068454711514,0.0104068454711514,0.0104068454711514,0.0104068454711514
"ZEB",-1,-1,0.00479228239971005,1,1,1,-0.00621500985739463,-0.0104068454711514,1,-1,-1,-1
"miR145",1,1,-0.00479228239971005,-1,-1,-1,0.00621500985739464,0.0104068454711514,-1,1,1,1
"miR200",1,1,-0.00479228239971005,-1,-1,-1,0.00621500985739464,0.0104068454711514,-1,1,1,1
"miR34",1,1,-0.00479228239971005,-1,-1,-1,0.00621500985739464,0.0104068454711514,-1,1,1,1
