"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.00035683848544297,-0.506445072136982,0.509881307500486,-0.00693327969968782,-0.00281796099835704,0.00398873453431731,-1,0.0069332796996878,0.505887193124339,1
"GRHL2",1,1,-0.00035683848544297,-0.506445072136982,0.509881307500486,-0.00693327969968782,-0.00281796099835704,0.00398873453431731,-1,0.0069332796996878,0.505887193124339,1
"Iext",-0.00035683848544297,-0.00035683848544297,1,0.00341443191902345,-0.0080510093438453,0.00690406090674897,-0.00562709834986107,0.00364153977822845,0.00035683848544297,-0.00690406090674897,-0.00726272008767418,-0.00035683848544297
"KEAP1",-0.506445072136982,-0.506445072136982,0.00341443191902345,1,-0.828510435229965,0.500445868462817,0.0621232986439598,-0.00140490451045305,0.506445072136982,-0.500445868462817,-0.785495013370541,-0.506445072136982
"NRF2",0.509881307500486,0.509881307500486,-0.0080510093438453,-0.828510435229965,1,-0.4970017205088,-0.0221143816720844,-0.00160191142895066,-0.509881307500486,0.4970017205088,0.650181027801387,0.509881307500486
"OCT4",-0.00693327969968782,-0.00693327969968782,0.00690406090674897,0.500445868462817,-0.4970017205088,1,-0.00603665309886077,0.00960245408836103,0.00693327969968779,-1,-0.500993224790779,-0.00693327969968782
"OVOL2",-0.00281796099835704,-0.00281796099835704,-0.00562709834986107,0.0621232986439598,-0.0221143816720844,-0.00603665309886077,1,-0.0132707239162239,0.00281796099835704,0.00603665309886077,-0.169682243228312,-0.00281796099835704
"SNAIL",0.00398873453431731,0.00398873453431731,0.00364153977822845,-0.00140490451045305,-0.00160191142895066,0.00960245408836103,-0.0132707239162239,1,-0.0039887345343173,-0.00960245408836103,0.00604925563760697,0.00398873453431731
"ZEB",-1,-1,0.00035683848544297,0.506445072136982,-0.509881307500486,0.00693327969968779,0.00281796099835704,-0.0039887345343173,1,-0.00693327969968782,-0.505887193124339,-1
"miR145",0.0069332796996878,0.0069332796996878,-0.00690406090674897,-0.500445868462817,0.4970017205088,-1,0.00603665309886077,-0.00960245408836103,-0.00693327969968782,1,0.500993224790779,0.0069332796996878
"miR200",0.505887193124339,0.505887193124339,-0.00726272008767418,-0.785495013370541,0.650181027801387,-0.500993224790779,-0.169682243228312,0.00604925563760697,-0.505887193124339,0.500993224790779,1,0.505887193124339
"miR34",1,1,-0.00035683848544297,-0.506445072136982,0.509881307500486,-0.00693327969968782,-0.00281796099835704,0.00398873453431731,-1,0.0069332796996878,0.505887193124339,1
