"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0150648929874793,-0.534846911905367,0.536051973600137,-0.0767245796890185,-0.00160967168077308,-0.507130898608295,-1,0.0767245796890185,0.537066200088103,1
"GRHL2",1,1,-0.0150648929874793,-0.534846911905367,0.536051973600137,-0.0767245796890185,-0.00160967168077308,-0.507130898608295,-1,0.0767245796890185,0.537066200088103,1
"Iext",-0.0150648929874793,-0.0150648929874793,1,0.00783135310063411,-0.0114465498513889,0.0040085148872328,0.00119249367951508,0.507932685405782,0.0150648929874793,-0.0040085148872328,-0.00279822300268259,-0.0150648929874793
"KEAP1",-0.534846911905367,-0.534846911905367,0.00783135310063411,1,-0.838923420132412,0.541876838691487,0.0498068819588047,0.27053583270703,0.534846911905367,-0.541876838691487,-0.796955042425015,-0.534846911905367
"NRF2",0.536051973600137,0.536051973600137,-0.0114465498513889,-0.838923420132412,1,-0.540671770993343,-0.014458001331595,-0.267724021178514,-0.536051973600137,0.540671770993343,0.672832018053875,0.536051973600137
"OCT4",-0.0767245796890185,-0.0767245796890185,0.0040085148872328,0.541876838691487,-0.540671770993343,1,-0.00905360119663755,0.0401657091655991,0.0767245796890185,-1,-0.539659963371484,-0.0767245796890185
"OVOL2",-0.00160967168077308,-0.00160967168077308,0.00119249367951508,0.0498068819588047,-0.014458001331595,-0.00905360119663755,1,0.00441377087018756,0.00160967168077308,0.00905360119663755,-0.148401954593347,-0.00160967168077308
"SNAIL",-0.507130898608295,-0.507130898608295,0.507932685405782,0.27053583270703,-0.267724021178514,0.0401657091655991,0.00441377087018756,1,0.507130898608295,-0.0401657091655991,-0.270735679669203,-0.507130898608295
"ZEB",-1,-1,0.0150648929874793,0.534846911905367,-0.536051973600137,0.0767245796890185,0.00160967168077308,0.507130898608295,1,-0.0767245796890185,-0.537066200088103,-1
"miR145",0.0767245796890185,0.0767245796890185,-0.0040085148872328,-0.541876838691487,0.540671770993343,-1,0.00905360119663755,-0.0401657091655991,-0.0767245796890185,1,0.539659963371484,0.0767245796890185
"miR200",0.537066200088103,0.537066200088103,-0.00279822300268259,-0.796955042425015,0.672832018053875,-0.539659963371484,-0.148401954593347,-0.270735679669203,-0.537066200088103,0.539659963371484,1,0.537066200088103
"miR34",1,1,-0.0150648929874793,-0.534846911905367,0.536051973600137,-0.0767245796890185,-0.00160967168077308,-0.507130898608295,-1,0.0767245796890185,0.537066200088103,1
