"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0676325188316584,-0.0640058126154859,-1,-0.0640058126154859,1,0.464483108793867,-1,0.0640058126154859,0.0640058126154859,-0.475296745097838
"GRHL2",1,1,-0.0676325188316584,-0.0640058126154859,-1,-0.0640058126154859,1,0.464483108793867,-1,0.0640058126154859,0.0640058126154859,-0.475296745097838
"Iext",-0.0676325188316584,-0.0676325188316584,1,-0.00621345370385828,0.0676325188316584,-0.00621345370385828,-0.0676325188316584,0.467882373519117,0.0676325188316584,0.00621345370385828,0.00621345370385828,-0.457073951523452
"KEAP1",-0.0640058126154859,-0.0640058126154859,-0.00621345370385828,1,0.0640058126154859,1,-0.0640058126154859,-0.0320161899615486,0.0640058126154859,-1,-1,0.036826367893202
"NRF2",-1,-1,0.0676325188316584,0.0640058126154859,1,0.0640058126154859,-1,-0.464483108793867,1,-0.0640058126154859,-0.0640058126154859,0.475296745097838
"OCT4",-0.0640058126154859,-0.0640058126154859,-0.00621345370385828,1,0.0640058126154859,1,-0.0640058126154859,-0.0320161899615486,0.0640058126154859,-1,-1,0.036826367893202
"OVOL2",1,1,-0.0676325188316584,-0.0640058126154859,-1,-0.0640058126154859,1,0.464483108793867,-1,0.0640058126154859,0.0640058126154859,-0.475296745097838
"SNAIL",0.464483108793867,0.464483108793867,0.467882373519117,-0.0320161899615486,-0.464483108793867,-0.0320161899615486,0.464483108793867,1,-0.464483108793867,0.0320161899615486,0.0320161899615486,-0.643786864237084
"ZEB",-1,-1,0.0676325188316584,0.0640058126154859,1,0.0640058126154859,-1,-0.464483108793867,1,-0.0640058126154859,-0.0640058126154859,0.475296745097838
"miR145",0.0640058126154859,0.0640058126154859,0.00621345370385828,-1,-0.0640058126154859,-1,0.0640058126154859,0.0320161899615486,-0.0640058126154859,1,1,-0.036826367893202
"miR200",0.0640058126154859,0.0640058126154859,0.00621345370385828,-1,-0.0640058126154859,-1,0.0640058126154859,0.0320161899615486,-0.0640058126154859,1,1,-0.036826367893202
"miR34",-0.475296745097838,-0.475296745097838,-0.457073951523452,0.036826367893202,0.475296745097838,0.036826367893202,-0.475296745097838,-0.643786864237084,0.475296745097838,-0.036826367893202,-0.036826367893202,1
