"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.361118102020989,0.00225569782086406,-0.00225569782086409,-0.636584094763648,1,-0.361118102020989,-1,0.636584094763648,-0.00225569782086409,0.361118102020989
"GRHL2",1,1,-0.361118102020989,0.00225569782086406,-0.00225569782086409,-0.636584094763648,1,-0.361118102020989,-1,0.636584094763648,-0.00225569782086409,0.361118102020989
"Iext",-0.361118102020989,-0.361118102020989,1,0.636593864886386,-0.636593864886386,-0.00230375918196957,-0.361118102020989,1,0.361118102020989,0.00230375918196956,-0.636593864886386,-1
"KEAP1",0.00225569782086406,0.00225569782086406,0.636593864886386,1,-1,0.361144480409385,0.00225569782086406,0.636593864886386,-0.00225569782086407,-0.361144480409385,-1,-0.636593864886386
"NRF2",-0.00225569782086409,-0.00225569782086409,-0.636593864886386,-1,1,-0.361144480409385,-0.00225569782086409,-0.636593864886386,0.00225569782086408,0.361144480409385,1,0.636593864886386
"OCT4",-0.636584094763648,-0.636584094763648,-0.00230375918196957,0.361144480409385,-0.361144480409385,1,-0.636584094763648,-0.00230375918196957,0.636584094763648,-1,-0.361144480409385,0.00230375918196958
"OVOL2",1,1,-0.361118102020989,0.00225569782086406,-0.00225569782086409,-0.636584094763648,1,-0.361118102020989,-1,0.636584094763648,-0.00225569782086409,0.361118102020989
"SNAIL",-0.361118102020989,-0.361118102020989,1,0.636593864886386,-0.636593864886386,-0.00230375918196957,-0.361118102020989,1,0.361118102020989,0.00230375918196956,-0.636593864886386,-1
"ZEB",-1,-1,0.361118102020989,-0.00225569782086407,0.00225569782086408,0.636584094763648,-1,0.361118102020989,1,-0.636584094763648,0.00225569782086408,-0.361118102020989
"miR145",0.636584094763648,0.636584094763648,0.00230375918196956,-0.361144480409385,0.361144480409385,-1,0.636584094763648,0.00230375918196956,-0.636584094763648,1,0.361144480409385,-0.00230375918196959
"miR200",-0.00225569782086409,-0.00225569782086409,-0.636593864886386,-1,1,-0.361144480409385,-0.00225569782086409,-0.636593864886386,0.00225569782086408,0.361144480409385,1,0.636593864886386
"miR34",0.361118102020989,0.361118102020989,-1,-0.636593864886386,0.636593864886386,0.00230375918196958,0.361118102020989,-1,-0.361118102020989,-0.00230375918196959,0.636593864886386,1
