"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0565236477733978,-0.609282441107064,0.609282441107064,-0.161119042351983,1,-0.0565236477733978,-1,0.161119042351983,0.609282441107064,0.0565236477733978
"GRHL2",1,1,-0.0565236477733978,-0.609282441107064,0.609282441107064,-0.161119042351983,1,-0.0565236477733978,-1,0.161119042351983,0.609282441107064,0.0565236477733978
"Iext",-0.0565236477733978,-0.0565236477733978,1,0.44723742848994,-0.44723742848994,-0.000886649619901555,-0.0565236477733978,1,0.0565236477733978,0.000886649619901555,-0.44723742848994,-1
"KEAP1",-0.609282441107064,-0.609282441107064,0.44723742848994,1,-1,0.55187538727179,-0.609282441107064,0.44723742848994,0.609282441107064,-0.55187538727179,-1,-0.44723742848994
"NRF2",0.609282441107064,0.609282441107064,-0.44723742848994,-1,1,-0.55187538727179,0.609282441107064,-0.44723742848994,-0.609282441107064,0.55187538727179,1,0.44723742848994
"OCT4",-0.161119042351983,-0.161119042351983,-0.000886649619901555,0.55187538727179,-0.55187538727179,1,-0.161119042351983,-0.000886649619901555,0.161119042351983,-1,-0.55187538727179,0.000886649619901556
"OVOL2",1,1,-0.0565236477733978,-0.609282441107064,0.609282441107064,-0.161119042351983,1,-0.0565236477733978,-1,0.161119042351983,0.609282441107064,0.0565236477733978
"SNAIL",-0.0565236477733978,-0.0565236477733978,1,0.44723742848994,-0.44723742848994,-0.000886649619901555,-0.0565236477733978,1,0.0565236477733978,0.000886649619901555,-0.44723742848994,-1
"ZEB",-1,-1,0.0565236477733978,0.609282441107064,-0.609282441107064,0.161119042351983,-1,0.0565236477733978,1,-0.161119042351983,-0.609282441107064,-0.0565236477733978
"miR145",0.161119042351983,0.161119042351983,0.000886649619901555,-0.55187538727179,0.55187538727179,-1,0.161119042351983,0.000886649619901555,-0.161119042351983,1,0.55187538727179,-0.000886649619901556
"miR200",0.609282441107064,0.609282441107064,-0.44723742848994,-1,1,-0.55187538727179,0.609282441107064,-0.44723742848994,-0.609282441107064,0.55187538727179,1,0.44723742848994
"miR34",0.0565236477733978,0.0565236477733978,-1,-0.44723742848994,0.44723742848994,0.000886649619901556,0.0565236477733978,-1,-0.0565236477733978,-0.000886649619901556,0.44723742848994,1
