"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0128086462023754,0.329260793259776,-0.329260793259776,-0.32448581768389,1,-0.0128086462023754,-1,0.32448581768389,-0.329260793259776,1
"GRHL2",1,1,-0.0128086462023754,0.329260793259776,-0.329260793259776,-0.32448581768389,1,-0.0128086462023754,-1,0.32448581768389,-0.329260793259776,1
"Iext",-0.0128086462023754,-0.0128086462023754,1,0.6579277063274,-0.6579277063274,0.00418114217066334,-0.0128086462023754,1,0.0128086462023754,-0.00418114217066334,-0.6579277063274,-0.0128086462023754
"KEAP1",0.329260793259776,0.329260793259776,0.6579277063274,1,-1,0.346250090861007,0.329260793259776,0.6579277063274,-0.329260793259776,-0.346250090861007,-1,0.329260793259776
"NRF2",-0.329260793259776,-0.329260793259776,-0.6579277063274,-1,1,-0.346250090861007,-0.329260793259776,-0.6579277063274,0.329260793259776,0.346250090861007,1,-0.329260793259776
"OCT4",-0.32448581768389,-0.32448581768389,0.00418114217066334,0.346250090861007,-0.346250090861007,1,-0.32448581768389,0.00418114217066334,0.32448581768389,-1,-0.346250090861007,-0.32448581768389
"OVOL2",1,1,-0.0128086462023754,0.329260793259776,-0.329260793259776,-0.32448581768389,1,-0.0128086462023754,-1,0.32448581768389,-0.329260793259776,1
"SNAIL",-0.0128086462023754,-0.0128086462023754,1,0.6579277063274,-0.6579277063274,0.00418114217066334,-0.0128086462023754,1,0.0128086462023754,-0.00418114217066334,-0.6579277063274,-0.0128086462023754
"ZEB",-1,-1,0.0128086462023754,-0.329260793259776,0.329260793259776,0.32448581768389,-1,0.0128086462023754,1,-0.32448581768389,0.329260793259776,-1
"miR145",0.32448581768389,0.32448581768389,-0.00418114217066334,-0.346250090861007,0.346250090861007,-1,0.32448581768389,-0.00418114217066334,-0.32448581768389,1,0.346250090861007,0.32448581768389
"miR200",-0.329260793259776,-0.329260793259776,-0.6579277063274,-1,1,-0.346250090861007,-0.329260793259776,-0.6579277063274,0.329260793259776,0.346250090861007,1,-0.329260793259776
"miR34",1,1,-0.0128086462023754,0.329260793259776,-0.329260793259776,-0.32448581768389,1,-0.0128086462023754,-1,0.32448581768389,-0.329260793259776,1
