"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.00601883252039883,-0.409437925680654,-1,-0.409437925680654,1,0.00198105684974279,-1,0.409437925680654,0.409437925680654,1
"GRHL2",1,1,-0.00601883252039883,-0.409437925680654,-1,-0.409437925680654,1,0.00198105684974279,-1,0.409437925680654,0.409437925680654,1
"Iext",-0.00601883252039883,-0.00601883252039883,1,0.004614349084189,0.00601883252039883,0.004614349084189,-0.00601883252039883,0.00418529618409882,0.00601883252039883,-0.004614349084189,-0.004614349084189,-0.00601883252039883
"KEAP1",-0.409437925680654,-0.409437925680654,0.004614349084189,1,0.409437925680654,1,-0.409437925680654,0.0102216724159356,0.409437925680654,-1,-1,-0.409437925680654
"NRF2",-1,-1,0.00601883252039883,0.409437925680654,1,0.409437925680654,-1,-0.00198105684974279,1,-0.409437925680654,-0.409437925680654,-1
"OCT4",-0.409437925680654,-0.409437925680654,0.004614349084189,1,0.409437925680654,1,-0.409437925680654,0.0102216724159356,0.409437925680654,-1,-1,-0.409437925680654
"OVOL2",1,1,-0.00601883252039883,-0.409437925680654,-1,-0.409437925680654,1,0.00198105684974279,-1,0.409437925680654,0.409437925680654,1
"SNAIL",0.00198105684974279,0.00198105684974279,0.00418529618409882,0.0102216724159356,-0.00198105684974279,0.0102216724159356,0.00198105684974279,1,-0.00198105684974279,-0.0102216724159356,-0.0102216724159356,0.00198105684974279
"ZEB",-1,-1,0.00601883252039883,0.409437925680654,1,0.409437925680654,-1,-0.00198105684974279,1,-0.409437925680654,-0.409437925680654,-1
"miR145",0.409437925680654,0.409437925680654,-0.004614349084189,-1,-0.409437925680654,-1,0.409437925680654,-0.0102216724159356,-0.409437925680654,1,1,0.409437925680654
"miR200",0.409437925680654,0.409437925680654,-0.004614349084189,-1,-0.409437925680654,-1,0.409437925680654,-0.0102216724159356,-0.409437925680654,1,1,0.409437925680654
"miR34",1,1,-0.00601883252039883,-0.409437925680654,-1,-0.409437925680654,1,0.00198105684974279,-1,0.409437925680654,0.409437925680654,1
