"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,0.677380327521433,0.010129663259023,0.143859398280844,-0.658993911132491,-0.109397948735762,0.0846461145813885,0.333650571162271,-0.642094049563025,0.109397948735762,-0.151832458548962,-0.0941521569302557
"GRHL2",0.677380327521433,1,0.0109797336458722,0.141263739570871,-0.489233262024082,-0.100084896752114,0.0741137720988145,0.237332795239475,-0.690251718135278,0.100084896752114,-0.142947893248081,-0.0358954751162889
"Iext",0.010129663259023,0.0109797336458722,1,-0.0137178693738919,-0.011610905203987,0.00126440117720512,0.0124544865734685,0.00211471254457709,-0.00231891372375801,-0.00126440117720512,-0.00147964875507004,0.00253665252465114
"KEAP1",0.143859398280844,0.141263739570871,-0.0137178693738919,1,-0.103068554282944,-0.00694260482709869,0.114482509604857,0.0723943193901584,-0.1334906471635,0.00694260482709868,-0.587422162445094,-0.049651323311227
"NRF2",-0.658993911132491,-0.489233262024082,-0.011610905203987,-0.103068554282944,1,0.107061350216109,-0.0219487065902166,-0.672103967602504,0.312914380962417,-0.107061350216109,0.0751745541634855,0.401388110431385
"OCT4",-0.109397948735762,-0.100084896752114,0.00126440117720512,-0.00694260482709869,0.107061350216109,1,0.00526692233540168,-0.102608197549389,0.0986209269531886,-1,0.000627832269987774,0.105585374955455
"OVOL2",0.0846461145813885,0.0741137720988145,0.0124544865734685,0.114482509604857,-0.0219487065902166,0.00526692233540168,1,0.005294044699061,-0.233094486474422,-0.00526692233540168,-0.345872518199874,-0.00273141654002669
"SNAIL",0.333650571162271,0.237332795239475,0.00211471254457709,0.0723943193901584,-0.672103967602504,-0.102608197549389,0.005294044699061,1,-0.00698487717872117,0.102608197549389,-0.0344103178260055,-0.720039041605406
"ZEB",-0.642094049563025,-0.690251718135278,-0.00231891372375801,-0.1334906471635,0.312914380962417,0.0986209269531886,-0.233094486474422,-0.00698487717872117,1,-0.0986209269531886,0.210314927689971,-0.148454786748848
"miR145",0.109397948735762,0.100084896752114,-0.00126440117720512,0.00694260482709868,-0.107061350216109,-1,-0.00526692233540168,0.102608197549389,-0.0986209269531886,1,-0.000627832269987774,-0.105585374955455
"miR200",-0.151832458548962,-0.142947893248081,-0.00147964875507004,-0.587422162445094,0.0751745541634855,0.000627832269987774,-0.345872518199874,-0.0344103178260055,0.210314927689971,-0.000627832269987774,1,0.0221771947716591
"miR34",-0.0941521569302557,-0.0358954751162889,0.00253665252465114,-0.049651323311227,0.401388110431385,0.105585374955455,-0.00273141654002669,-0.720039041605406,-0.148454786748848,-0.105585374955455,0.0221771947716591,1
