"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0185794755744804,-0.787672922732531,0.790077581835104,-0.122027812332346,-0.00790307916849233,-0.512585786712916,-1,0.122027812332346,0.78706619711754,1
"GRHL2",1,1,-0.0185794755744804,-0.787672922732531,0.790077581835104,-0.122027812332346,-0.00790307916849233,-0.512585786712916,-1,0.122027812332346,0.78706619711754,1
"Iext",-0.0185794755744804,-0.0185794755744804,1,0.230890597318255,-0.22848762947175,-0.00735401215593799,-0.00748966914274486,0.505979970897307,0.0185794755744804,0.00735401215593799,-0.231506440315653,-0.0185794755744804
"KEAP1",-0.787672922732531,-0.787672922732531,0.230890597318255,1,-0.924210511505058,0.334343938298995,0.00651281554042715,0.538045244035998,0.787672922732531,-0.334343938298995,-0.909976199052424,-0.787672922732531
"NRF2",0.790077581835104,0.790077581835104,-0.22848762947175,-0.924210511505058,1,-0.331939931817658,-0.0037042091953219,-0.520000313566323,-0.790077581835104,0.331939931817658,0.853032903181358,0.790077581835104
"OCT4",-0.122027812332346,-0.122027812332346,-0.00735401215593799,0.334343938298995,-0.331939931817658,1,0.000118674845797792,0.0596502576129547,0.122027812332346,-1,-0.334955042240979,-0.122027812332346
"OVOL2",-0.00790307916849233,-0.00790307916849233,-0.00748966914274486,0.00651281554042715,-0.0037042091953219,0.000118674845797792,1,-0.00190516843325062,0.00790307916849233,-0.000118674845797792,-0.00349822863434245,-0.00790307916849233
"SNAIL",-0.512585786712916,-0.512585786712916,0.505979970897307,0.538045244035998,-0.520000313566323,0.0596502576129547,-0.00190516843325062,1,0.512585786712916,-0.0596502576129547,-0.58556578646518,-0.512585786712916
"ZEB",-1,-1,0.0185794755744804,0.787672922732531,-0.790077581835104,0.122027812332346,0.00790307916849233,0.512585786712916,1,-0.122027812332346,-0.78706619711754,-1
"miR145",0.122027812332346,0.122027812332346,0.00735401215593799,-0.334343938298995,0.331939931817658,-1,-0.000118674845797792,-0.0596502576129547,-0.122027812332346,1,0.334955042240979,0.122027812332346
"miR200",0.78706619711754,0.78706619711754,-0.231506440315653,-0.909976199052424,0.853032903181358,-0.334955042240979,-0.00349822863434245,-0.58556578646518,-0.78706619711754,0.334955042240979,1,0.78706619711754
"miR34",1,1,-0.0185794755744804,-0.787672922732531,0.790077581835104,-0.122027812332346,-0.00790307916849233,-0.512585786712916,-1,0.122027812332346,0.78706619711754,1
