"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.000799363780874717,-0.00440449360353251,-1,-1,1,0.0100102061992298,-1,1,-0.00660899493805718,1
"GRHL2",1,1,-0.000799363780874717,-0.00440449360353251,-1,-1,1,0.0100102061992298,-1,1,-0.00660899493805718,1
"Iext",-0.000799363780874717,-0.000799363780874717,1,-0.00481383440909124,0.000799363780874716,0.000799363780874716,-0.000799363780874717,-0.00318466076452125,0.000799363780874716,-0.000799363780874717,0.00381503400308621,-0.000799363780874717
"KEAP1",-0.00440449360353251,-0.00440449360353251,-0.00481383440909124,1,0.00440449360353251,0.00440449360353251,-0.00440449360353251,0.123359312536186,0.00440449360353251,-0.00440449360353251,-0.562472790841352,-0.00440449360353251
"NRF2",-1,-1,0.000799363780874716,0.00440449360353251,1,1,-1,-0.0100102061992298,1,-1,0.00660899493805718,-1
"OCT4",-1,-1,0.000799363780874716,0.00440449360353251,1,1,-1,-0.0100102061992298,1,-1,0.00660899493805718,-1
"OVOL2",1,1,-0.000799363780874717,-0.00440449360353251,-1,-1,1,0.0100102061992298,-1,1,-0.00660899493805718,1
"SNAIL",0.0100102061992298,0.0100102061992298,-0.00318466076452125,0.123359312536186,-0.0100102061992298,-0.0100102061992298,0.0100102061992298,1,-0.0100102061992298,0.0100102061992298,-0.344230707053678,0.0100102061992298
"ZEB",-1,-1,0.000799363780874716,0.00440449360353251,1,1,-1,-0.0100102061992298,1,-1,0.00660899493805718,-1
"miR145",1,1,-0.000799363780874717,-0.00440449360353251,-1,-1,1,0.0100102061992298,-1,1,-0.00660899493805718,1
"miR200",-0.00660899493805718,-0.00660899493805718,0.00381503400308621,-0.562472790841352,0.00660899493805718,0.00660899493805718,-0.00660899493805718,-0.344230707053678,0.00660899493805718,-0.00660899493805718,1,-0.00660899493805718
"miR34",1,1,-0.000799363780874717,-0.00440449360353251,-1,-1,1,0.0100102061992298,-1,1,-0.00660899493805718,1
