"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,0.00559913342724543,-0.191636806149218,0.191636806149218,-1,1,-0.191636806149218,-1,1,0.191636806149218,0.191636806149218
"GRHL2",1,1,0.00559913342724543,-0.191636806149218,0.191636806149218,-1,1,-0.191636806149218,-1,1,0.191636806149218,0.191636806149218
"Iext",0.00559913342724543,0.00559913342724543,1,-0.00539710021260189,0.00539710021260189,-0.00559913342724543,0.00559913342724543,-0.00539710021260189,-0.00559913342724543,0.00559913342724543,0.00539710021260189,0.00539710021260189
"KEAP1",-0.191636806149218,-0.191636806149218,-0.00539710021260189,1,-1,0.191636806149218,-0.191636806149218,1,0.191636806149218,-0.191636806149218,-1,-1
"NRF2",0.191636806149218,0.191636806149218,0.00539710021260189,-1,1,-0.191636806149218,0.191636806149218,-1,-0.191636806149218,0.191636806149218,1,1
"OCT4",-1,-1,-0.00559913342724543,0.191636806149218,-0.191636806149218,1,-1,0.191636806149218,1,-1,-0.191636806149218,-0.191636806149218
"OVOL2",1,1,0.00559913342724543,-0.191636806149218,0.191636806149218,-1,1,-0.191636806149218,-1,1,0.191636806149218,0.191636806149218
"SNAIL",-0.191636806149218,-0.191636806149218,-0.00539710021260189,1,-1,0.191636806149218,-0.191636806149218,1,0.191636806149218,-0.191636806149218,-1,-1
"ZEB",-1,-1,-0.00559913342724543,0.191636806149218,-0.191636806149218,1,-1,0.191636806149218,1,-1,-0.191636806149218,-0.191636806149218
"miR145",1,1,0.00559913342724543,-0.191636806149218,0.191636806149218,-1,1,-0.191636806149218,-1,1,0.191636806149218,0.191636806149218
"miR200",0.191636806149218,0.191636806149218,0.00539710021260189,-1,1,-0.191636806149218,0.191636806149218,-1,-0.191636806149218,0.191636806149218,1,1
"miR34",0.191636806149218,0.191636806149218,0.00539710021260189,-1,1,-0.191636806149218,0.191636806149218,-1,-0.191636806149218,0.191636806149218,1,1
