"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0151089899684375,-0.0151089899684375,0.0151089899684375,-0.265213150972619,1,-0.0151089899684375,-1,0.265213150972619,0.0151089899684375,1
"GRHL2",1,1,-0.0151089899684375,-0.0151089899684375,0.0151089899684375,-0.265213150972619,1,-0.0151089899684375,-1,0.265213150972619,0.0151089899684375,1
"Iext",-0.0151089899684375,-0.0151089899684375,1,1,-1,-0.00651233179679354,-0.0151089899684375,1,0.0151089899684375,0.0065123317967935,-1,-0.0151089899684375
"KEAP1",-0.0151089899684375,-0.0151089899684375,1,1,-1,-0.00651233179679354,-0.0151089899684375,1,0.0151089899684375,0.0065123317967935,-1,-0.0151089899684375
"NRF2",0.0151089899684375,0.0151089899684375,-1,-1,1,0.00651233179679354,0.0151089899684375,-1,-0.0151089899684375,-0.0065123317967935,1,0.0151089899684375
"OCT4",-0.265213150972619,-0.265213150972619,-0.00651233179679354,-0.00651233179679354,0.00651233179679354,1,-0.265213150972619,-0.00651233179679354,0.265213150972619,-1,0.00651233179679354,-0.265213150972619
"OVOL2",1,1,-0.0151089899684375,-0.0151089899684375,0.0151089899684375,-0.265213150972619,1,-0.0151089899684375,-1,0.265213150972619,0.0151089899684375,1
"SNAIL",-0.0151089899684375,-0.0151089899684375,1,1,-1,-0.00651233179679354,-0.0151089899684375,1,0.0151089899684375,0.0065123317967935,-1,-0.0151089899684375
"ZEB",-1,-1,0.0151089899684375,0.0151089899684375,-0.0151089899684375,0.265213150972619,-1,0.0151089899684375,1,-0.265213150972619,-0.0151089899684375,-1
"miR145",0.265213150972619,0.265213150972619,0.0065123317967935,0.0065123317967935,-0.0065123317967935,-1,0.265213150972619,0.0065123317967935,-0.265213150972619,1,-0.0065123317967935,0.265213150972619
"miR200",0.0151089899684375,0.0151089899684375,-1,-1,1,0.00651233179679354,0.0151089899684375,-1,-0.0151089899684375,-0.0065123317967935,1,0.0151089899684375
"miR34",1,1,-0.0151089899684375,-0.0151089899684375,0.0151089899684375,-0.265213150972619,1,-0.0151089899684375,-1,0.265213150972619,0.0151089899684375,1
