"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.298377697083956,-1,1,-0.374223599717286,0.00681147127467442,-1,-1,0.374223599717286,1,1
"GRHL2",1,1,-0.298377697083956,-1,1,-0.374223599717286,0.00681147127467442,-1,-1,0.374223599717286,1,1
"Iext",-0.298377697083956,-0.298377697083956,1,0.298377697083956,-0.298377697083956,-0.00440618213521344,-0.00241736848081537,0.298377697083956,0.298377697083956,0.00440618213521344,-0.298377697083956,-0.298377697083956
"KEAP1",-1,-1,0.298377697083956,1,-1,0.374223599717286,-0.00681147127467442,1,1,-0.374223599717286,-1,-1
"NRF2",1,1,-0.298377697083956,-1,1,-0.374223599717286,0.00681147127467442,-1,-1,0.374223599717286,1,1
"OCT4",-0.374223599717286,-0.374223599717286,-0.00440618213521344,0.374223599717286,-0.374223599717286,1,-0.0114186889077702,0.374223599717286,0.374223599717286,-1,-0.374223599717286,-0.374223599717286
"OVOL2",0.00681147127467442,0.00681147127467442,-0.00241736848081537,-0.00681147127467442,0.00681147127467442,-0.0114186889077702,1,-0.00681147127467442,-0.00681147127467442,0.0114186889077702,0.00681147127467442,0.00681147127467442
"SNAIL",-1,-1,0.298377697083956,1,-1,0.374223599717286,-0.00681147127467442,1,1,-0.374223599717286,-1,-1
"ZEB",-1,-1,0.298377697083956,1,-1,0.374223599717286,-0.00681147127467442,1,1,-0.374223599717286,-1,-1
"miR145",0.374223599717286,0.374223599717286,0.00440618213521344,-0.374223599717286,0.374223599717286,-1,0.0114186889077702,-0.374223599717286,-0.374223599717286,1,0.374223599717286,0.374223599717286
"miR200",1,1,-0.298377697083956,-1,1,-0.374223599717286,0.00681147127467442,-1,-1,0.374223599717286,1,1
"miR34",1,1,-0.298377697083956,-1,1,-0.374223599717286,0.00681147127467442,-1,-1,0.374223599717286,1,1
