"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0445570757455716,-0.521768887123394,-1,-1,0.0085058009889764,-0.0445570757455716,-1,1,0.520766700573851,1
"GRHL2",1,1,-0.0445570757455716,-0.521768887123394,-1,-1,0.0085058009889764,-0.0445570757455716,-1,1,0.520766700573851,1
"Iext",-0.0445570757455716,-0.0445570757455716,1,0.522848198889841,0.0445570757455716,0.0445570757455716,0.0016917918832791,1,0.0445570757455716,-0.0445570757455716,-0.523820241033045,-0.0445570757455716
"KEAP1",-0.521768887123394,-0.521768887123394,0.522848198889841,1,0.521768887123394,0.521768887123394,0.0425450158045771,0.522848198889841,0.521768887123394,-0.521768887123394,-0.782803704238991,-0.521768887123394
"NRF2",-1,-1,0.0445570757455716,0.521768887123394,1,1,-0.0085058009889764,0.0445570757455716,1,-1,-0.520766700573851,-1
"OCT4",-1,-1,0.0445570757455716,0.521768887123394,1,1,-0.0085058009889764,0.0445570757455716,1,-1,-0.520766700573851,-1
"OVOL2",0.0085058009889764,0.0085058009889764,0.0016917918832791,0.0425450158045771,-0.0085058009889764,-0.0085058009889764,1,0.0016917918832791,-0.0085058009889764,0.0085058009889764,-0.154042572802335,0.0085058009889764
"SNAIL",-0.0445570757455716,-0.0445570757455716,1,0.522848198889841,0.0445570757455716,0.0445570757455716,0.0016917918832791,1,0.0445570757455716,-0.0445570757455716,-0.523820241033045,-0.0445570757455716
"ZEB",-1,-1,0.0445570757455716,0.521768887123394,1,1,-0.0085058009889764,0.0445570757455716,1,-1,-0.520766700573851,-1
"miR145",1,1,-0.0445570757455716,-0.521768887123394,-1,-1,0.0085058009889764,-0.0445570757455716,-1,1,0.520766700573851,1
"miR200",0.520766700573851,0.520766700573851,-0.523820241033045,-0.782803704238991,-0.520766700573851,-0.520766700573851,-0.154042572802335,-0.523820241033045,-0.520766700573851,0.520766700573851,1,0.520766700573851
"miR34",1,1,-0.0445570757455716,-0.521768887123394,-1,-1,0.0085058009889764,-0.0445570757455716,-1,1,0.520766700573851,1
