"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0356173617814268,-0.521324073967416,-1,-1,0.00660579549168826,-0.0356173617814268,-1,1,0.520516755602036,1
"GRHL2",1,1,-0.0356173617814268,-0.521324073967416,-1,-1,0.00660579549168826,-0.0356173617814268,-1,1,0.520516755602036,1
"Iext",-0.0356173617814268,-0.0356173617814268,1,0.514274192233173,0.0356173617814268,0.0356173617814268,-0.00723229477131947,1,0.0356173617814268,-0.0356173617814268,-0.515088669715476,-0.0356173617814268
"KEAP1",-0.521324073967416,-0.521324073967416,0.514274192233173,1,0.521324073967416,0.521324073967416,0.0402021119328293,0.514274192233173,0.521324073967416,-0.521324073967416,-0.782262435215626,-0.521324073967416
"NRF2",-1,-1,0.0356173617814268,0.521324073967416,1,1,-0.00660579549168826,0.0356173617814268,1,-1,-0.520516755602036,-1
"OCT4",-1,-1,0.0356173617814268,0.521324073967416,1,1,-0.00660579549168826,0.0356173617814268,1,-1,-0.520516755602036,-1
"OVOL2",0.00660579549168826,0.00660579549168826,-0.00723229477131947,0.0402021119328293,-0.00660579549168826,-0.00660579549168826,1,-0.00723229477131947,-0.00660579549168826,0.00660579549168826,-0.149876577590264,0.00660579549168826
"SNAIL",-0.0356173617814268,-0.0356173617814268,1,0.514274192233173,0.0356173617814268,0.0356173617814268,-0.00723229477131947,1,0.0356173617814268,-0.0356173617814268,-0.515088669715476,-0.0356173617814268
"ZEB",-1,-1,0.0356173617814268,0.521324073967416,1,1,-0.00660579549168826,0.0356173617814268,1,-1,-0.520516755602036,-1
"miR145",1,1,-0.0356173617814268,-0.521324073967416,-1,-1,0.00660579549168826,-0.0356173617814268,-1,1,0.520516755602036,1
"miR200",0.520516755602036,0.520516755602036,-0.515088669715476,-0.782262435215626,-0.520516755602036,-0.520516755602036,-0.149876577590264,-0.515088669715476,-0.520516755602036,0.520516755602036,1,0.520516755602036
"miR34",1,1,-0.0356173617814268,-0.521324073967416,-1,-1,0.00660579549168826,-0.0356173617814268,-1,1,0.520516755602036,1
