"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,0.00329671847077188,-0.112530175793757,-1,-0.112530175793757,1,1,-1,0.112530175793757,0.112530175793757,-1
"GRHL2",1,1,0.00329671847077188,-0.112530175793757,-1,-0.112530175793757,1,1,-1,0.112530175793757,0.112530175793757,-1
"Iext",0.00329671847077188,0.00329671847077188,1,-8.91344433180117e-05,-0.00329671847077189,-8.91344433180117e-05,0.00329671847077188,0.00329671847077188,-0.00329671847077189,8.91344433179922e-05,8.91344433179922e-05,-0.00329671847077189
"KEAP1",-0.112530175793757,-0.112530175793757,-8.91344433180117e-05,1,0.112530175793757,1,-0.112530175793757,-0.112530175793757,0.112530175793757,-1,-1,0.112530175793757
"NRF2",-1,-1,-0.00329671847077189,0.112530175793757,1,0.112530175793757,-1,-1,1,-0.112530175793757,-0.112530175793757,1
"OCT4",-0.112530175793757,-0.112530175793757,-8.91344433180117e-05,1,0.112530175793757,1,-0.112530175793757,-0.112530175793757,0.112530175793757,-1,-1,0.112530175793757
"OVOL2",1,1,0.00329671847077188,-0.112530175793757,-1,-0.112530175793757,1,1,-1,0.112530175793757,0.112530175793757,-1
"SNAIL",1,1,0.00329671847077188,-0.112530175793757,-1,-0.112530175793757,1,1,-1,0.112530175793757,0.112530175793757,-1
"ZEB",-1,-1,-0.00329671847077189,0.112530175793757,1,0.112530175793757,-1,-1,1,-0.112530175793757,-0.112530175793757,1
"miR145",0.112530175793757,0.112530175793757,8.91344433179922e-05,-1,-0.112530175793757,-1,0.112530175793757,0.112530175793757,-0.112530175793757,1,1,-0.112530175793757
"miR200",0.112530175793757,0.112530175793757,8.91344433179922e-05,-1,-0.112530175793757,-1,0.112530175793757,0.112530175793757,-0.112530175793757,1,1,-0.112530175793757
"miR34",-1,-1,-0.00329671847077189,0.112530175793757,1,0.112530175793757,-1,-1,1,-0.112530175793757,-0.112530175793757,1
