"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,0.750815262178899,-0.0011876012135135,-0.185073372122224,-0.719349934542823,-0.203857710205014,0.700979418435877,-0.0729640997175859,-0.705842264780498,0.203857710205014,0.031745403906313,0.632984557330856
"GRHL2",0.750815262178899,1,0.000501824056763451,-0.199855754900549,-0.583776216817539,-0.194142771425364,0.740680850319511,-0.125334846778,-0.769619220635253,0.194142771425364,0.046950703297163,0.65241242030944
"Iext",-0.0011876012135135,0.000501824056763451,1,0.000155459588224845,-0.00155296925575312,-0.0050659210323516,-0.00121612211346741,0.000730412501169371,-0.00531322448460108,0.0050659210323516,0.00319190060504285,0.00980944385314706
"KEAP1",-0.185073372122224,-0.199855754900549,0.000155459588224845,1,0.0387236616927196,0.45281725992874,-0.134790744631511,0.123439956122747,0.347441597904172,-0.45281725992874,-0.679425377948301,-0.170726514850732
"NRF2",-0.719349934542823,-0.583776216817539,-0.00155296925575312,0.0387236616927196,1,0.194767658491713,-0.567300603124744,-0.156579904668163,0.425598724154385,-0.194767658491713,0.10996669392821,-0.485797678284353
"OCT4",-0.203857710205014,-0.194142771425364,-0.0050659210323516,0.45281725992874,0.194767658491713,1,-0.20085011138971,-0.0228976579732947,0.208634949750704,-1,-0.448126397127456,-0.167139590864757
"OVOL2",0.700979418435877,0.740680850319511,-0.00121612211346741,-0.134790744631511,-0.567300603124744,-0.20085011138971,1,-0.129987714291608,-0.688925284646573,0.20085011138971,-0.0498142558015244,0.647352315178348
"SNAIL",-0.0729640997175859,-0.125334846778,0.000730412501169371,0.123439956122747,-0.156579904668163,-0.0228976579732947,-0.129987714291608,1,0.305061874003105,0.0228976579732947,-0.231575420937846,-0.326366813996795
"ZEB",-0.705842264780498,-0.769619220635253,-0.00531322448460108,0.347441597904172,0.425598724154385,0.208634949750704,-0.688925284646573,0.305061874003105,1,-0.208634949750704,-0.257445579813746,-0.672492355274879
"miR145",0.203857710205014,0.194142771425364,0.0050659210323516,-0.45281725992874,-0.194767658491713,-1,0.20085011138971,0.0228976579732947,-0.208634949750704,1,0.448126397127456,0.167139590864757
"miR200",0.031745403906313,0.046950703297163,0.00319190060504285,-0.679425377948301,0.10996669392821,-0.448126397127456,-0.0498142558015244,-0.231575420937846,-0.257445579813746,0.448126397127456,1,0.0748496686436006
"miR34",0.632984557330856,0.65241242030944,0.00980944385314706,-0.170726514850732,-0.485797678284353,-0.167139590864757,0.647352315178348,-0.326366813996795,-0.672492355274879,0.167139590864757,0.0748496686436006,1
