"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0201070427241142,-0.587286703962542,-1,-0.158155596117443,1,-0.0201070427241142,-1,0.158155596117443,0.587286703962542,0.629698372189533
"GRHL2",1,1,-0.0201070427241142,-0.587286703962542,-1,-0.158155596117443,1,-0.0201070427241142,-1,0.158155596117443,0.587286703962542,0.629698372189533
"Iext",-0.0201070427241142,-0.0201070427241142,1,0.432830155966793,0.0201070427241142,0.00369639091506664,-0.0201070427241142,1,0.0201070427241142,-0.00369639091506664,-0.432830155966793,-0.390416742156017
"KEAP1",-0.587286703962542,-0.587286703962542,0.432830155966793,1,0.587286703962542,0.570861761056071,-0.587286703962542,0.432830155966793,0.587286703962542,-0.570861761056071,-1,-0.5234490824568
"NRF2",-1,-1,0.0201070427241142,0.587286703962542,1,0.158155596117443,-1,0.0201070427241142,1,-0.158155596117443,-0.587286703962542,-0.629698372189533
"OCT4",-0.158155596117443,-0.158155596117443,0.00369639091506664,0.570861761056071,0.158155596117443,1,-0.158155596117443,0.00369639091506664,0.158155596117443,-1,-0.570861761056071,-0.0943096591136756
"OVOL2",1,1,-0.0201070427241142,-0.587286703962542,-1,-0.158155596117443,1,-0.0201070427241142,-1,0.158155596117443,0.587286703962542,0.629698372189533
"SNAIL",-0.0201070427241142,-0.0201070427241142,1,0.432830155966793,0.0201070427241142,0.00369639091506664,-0.0201070427241142,1,0.0201070427241142,-0.00369639091506664,-0.432830155966793,-0.390416742156017
"ZEB",-1,-1,0.0201070427241142,0.587286703962542,1,0.158155596117443,-1,0.0201070427241142,1,-0.158155596117443,-0.587286703962542,-0.629698372189533
"miR145",0.158155596117443,0.158155596117443,-0.00369639091506664,-0.570861761056071,-0.158155596117443,-1,0.158155596117443,-0.00369639091506664,-0.158155596117443,1,0.570861761056071,0.0943096591136756
"miR200",0.587286703962542,0.587286703962542,-0.432830155966793,-1,-0.587286703962542,-0.570861761056071,0.587286703962542,-0.432830155966793,-0.587286703962542,0.570861761056071,1,0.5234490824568
"miR34",0.629698372189533,0.629698372189533,-0.390416742156017,-0.5234490824568,-0.629698372189533,-0.0943096591136756,0.629698372189533,-0.390416742156017,-0.629698372189533,0.0943096591136756,0.5234490824568,1
