"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.188070302123785,-0.188070302123785,0.188070302123785,-1,1,-0.188070302123785,-1,1,0.188070302123785,1
"GRHL2",1,1,-0.188070302123785,-0.188070302123785,0.188070302123785,-1,1,-0.188070302123785,-1,1,0.188070302123785,1
"Iext",-0.188070302123785,-0.188070302123785,1,1,-1,0.188070302123785,-0.188070302123785,1,0.188070302123785,-0.188070302123785,-1,-0.188070302123785
"KEAP1",-0.188070302123785,-0.188070302123785,1,1,-1,0.188070302123785,-0.188070302123785,1,0.188070302123785,-0.188070302123785,-1,-0.188070302123785
"NRF2",0.188070302123785,0.188070302123785,-1,-1,1,-0.188070302123785,0.188070302123785,-1,-0.188070302123785,0.188070302123785,1,0.188070302123785
"OCT4",-1,-1,0.188070302123785,0.188070302123785,-0.188070302123785,1,-1,0.188070302123785,1,-1,-0.188070302123785,-1
"OVOL2",1,1,-0.188070302123785,-0.188070302123785,0.188070302123785,-1,1,-0.188070302123785,-1,1,0.188070302123785,1
"SNAIL",-0.188070302123785,-0.188070302123785,1,1,-1,0.188070302123785,-0.188070302123785,1,0.188070302123785,-0.188070302123785,-1,-0.188070302123785
"ZEB",-1,-1,0.188070302123785,0.188070302123785,-0.188070302123785,1,-1,0.188070302123785,1,-1,-0.188070302123785,-1
"miR145",1,1,-0.188070302123785,-0.188070302123785,0.188070302123785,-1,1,-0.188070302123785,-1,1,0.188070302123785,1
"miR200",0.188070302123785,0.188070302123785,-1,-1,1,-0.188070302123785,0.188070302123785,-1,-0.188070302123785,0.188070302123785,1,0.188070302123785
"miR34",1,1,-0.188070302123785,-0.188070302123785,0.188070302123785,-1,1,-0.188070302123785,-1,1,0.188070302123785,1
