"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.931914010923047,-0.988719741536012,0.988316828779846,-0.999798559721281,0.00215323537675607,-0.968977016483862,-1,1,0.986301169788173,1
"GRHL2",1,1,-0.931914010923047,-0.988719741536012,0.988316828779846,-0.999798559721281,0.00215323537675607,-0.968977016483862,-1,1,0.986301169788173,1
"Iext",-0.931914010923047,-0.931914010923047,1,0.942789637403039,-0.942386738380383,0.931713058316647,0.00148280696294279,0.962934588535819,0.931914010923047,-0.931914010923047,-0.945611072725831,-0.931914010923047
"KEAP1",-0.988719741536012,-0.988719741536012,0.942789637403039,1,-0.994359324875228,0.988518601710252,-0.000133740386873812,0.970587908277979,0.988719741536012,-0.988719741536012,-0.991136328205406,-0.988719741536012
"NRF2",0.988316828779846,0.988316828779846,-0.942386738380383,-0.994359324875228,1,-0.988115687956717,0.000133740386873858,-0.966558854617428,-0.988316828779846,0.988316828779846,0.985495603181745,0.988316828779846
"OCT4",-0.999798559721281,-0.999798559721281,0.931713058316647,0.988518601710252,-0.988115687956717,1,-0.00195242306325668,0.968775827787013,0.999798559721281,-0.999798559721281,-0.986099859855106,-0.999798559721281
"OVOL2",0.00215323537675607,0.00215323537675607,0.00148280696294279,-0.000133740386873812,0.000133740386873858,-0.00195242306325668,1,-0.00174527958744481,-0.00215323537675607,0.00215323537675607,-0.00469840303020697,0.00215323537675607
"SNAIL",-0.968977016483862,-0.968977016483862,0.962934588535819,0.970587908277979,-0.966558854617428,0.968775827787013,-0.00174527958744481,1,0.968977016483862,-0.968977016483862,-0.974617062064684,-0.968977016483862
"ZEB",-1,-1,0.931914010923047,0.988719741536012,-0.988316828779846,0.999798559721281,-0.00215323537675607,0.968977016483862,1,-1,-0.986301169788173,-1
"miR145",1,1,-0.931914010923047,-0.988719741536012,0.988316828779846,-0.999798559721281,0.00215323537675607,-0.968977016483862,-1,1,0.986301169788173,1
"miR200",0.986301169788173,0.986301169788173,-0.945611072725831,-0.991136328205406,0.985495603181745,-0.986099859855106,-0.00469840303020697,-0.974617062064684,-0.986301169788173,0.986301169788173,1,0.986301169788173
"miR34",1,1,-0.931914010923047,-0.988719741536012,0.988316828779846,-0.999798559721281,0.00215323537675607,-0.968977016483862,-1,1,0.986301169788173,1
