states,flag,Avg0,SD0,frust0
'01111100',1,0.2533,0.0017281975195754275,0.1875
'11101001',0,0.0622,0.00021602468994692844,0.375
'11000001',0,0.007566666666666667,0.0002054804667656324,0.5
'00111100',0,0.06276666666666667,0.0006599663291074469,0.25
'00110100',0,0.0331,0.0019949937343259993,0.375
'11100011',0,0.02,0.0013063945294843622,0.25
'10000011',1,0.2513,0.0036037018004639,0.1875
'11001011',0,0.0342,0.0015121728296285015,0.375
'00110110',0,0.020833333333333332,0.000740870359029761,0.5
'00011110',0,0.033633333333333335,0.0020548046676563242,0.375
'00010110',0,0.06166666666666667,0.002347102232304525,0.375
'00011100',0,0.019600000000000003,0.00016329931618554565,0.25
'11000011',0,0.06233333333333333,0.00298477618740315,0.25
'11001001',0,0.022466666666666666,0.0027207025236549143,0.5
'00111110',0,0.007866666666666666,0.0012762793146051097,0.5
'11100001',0,0.03376666666666667,0.0010402991022884808,0.375
'00010100',0,0.006866666666666667,0.00033993463423951883,0.375
'11101011',0,0.006533333333333333,0.0005436502143433363,0.375
