states,flag,Avg0,SD0,frust0
'10001011',0,0.0252,0.0015297058540778364,0.4375
'01010111',0,0.021166666666666667,0.00026246692913372703,0.375
'01110011',0,0.008866666666666667,0.0008993825042154693,0.375
'11101000',0,0.0202,0.0005715476066494076,0.3125
'11101011',0,0.0009333333333333333,0.0004109609335312651,0.375
'00110100',0,0.020399999999999998,0.0008524474568362956,0.375
'10010011',0,0.03656666666666667,0.0017441967269268158,0.125
'00010011',0,0.03136666666666666,0.0019601587237318887,0.1875
'10000011',0,0.07216666666666667,0.002015495527710796,0.1875
'10101100',0,0.030633333333333332,0.0017249798710580817,0.25
'11010011',0,0.036833333333333336,0.000543650214343337,0.1875
'01111100',0,0.07053333333333334,0.0033767176699010843,0.1875
'00101100',0,0.0378,0.0008640987597877148,0.1875
'10101000',0,0.021166666666666667,0.00032998316455372183,0.375
'10101101',0,0.0020666666666666667,0.0005436502143433364,0.4375
'01110101',0,0.02623333333333333,0.0002624669291337265,0.375
'11000011',0,0.040266666666666666,0.001966949132257591,0.25
'10001000',0,0.01576666666666667,0.0007760297817881873,0.5
'10000001',0,0.002266666666666667,0.0003771236166328253,0.4375
'11101001',0,0.0032999999999999995,0.0004242640687119284,0.375
'01011110',0,0.0030666666666666668,0.0002867441755680874,0.3125
'11101100',0,0.032433333333333335,0.0008339997335464527,0.1875
'00010100',0,0.0008,0.0001414213562373095,0.375
'01101100',0,0.038,0.0012192894105447906,0.125
'10001100',0,0.0094,0.0014764823060233402,0.375
'11100011',0,0.002433333333333333,0.000579271573232759,0.25
'00111100',0,0.04106666666666667,0.0017133463034528537,0.25
'01010011',0,0.03306666666666666,0.0010208928554075684,0.25
'01110111',0,0.015399999999999999,0.0011518101695447325,0.5
'11001000',0,0.015033333333333334,0.0008653836657164784,0.4375
'01110110',0,0.0057666666666666665,0.0005249338582674541,0.5625
'11001010',0,0.023066666666666666,0.0011440668201153682,0.3125
'00110011',0,0.008433333333333333,0.00024944382578492944,0.3125
'00110101',0,0.022699999999999998,0.001070825226947268,0.3125
'01001101',0,0.0007666666666666667,0.00012472191289246472,0.4375
'10001001',0,0.0062,0.0005099019513592784,0.5625
'01110100',0,0.02526666666666667,0.0020805982045769642,0.4375
'01010110',0,0.0036000000000000003,0.0006377042156569664,0.4375
'00010111',0,0.022466666666666666,0.0006128258770283408,0.3125
'11010010',0,0.0010666666666666665,0.0001247219128924647,0.375
'10001010',0,0.024666666666666667,0.00225289936649544,0.375
'11001001',0,0.0068000000000000005,8.164965809277247e-5,0.5
'11001011',0,0.020833333333333332,0.001892675942210452,0.375
'00110111',0,0.014466666666666668,0.0011323525167642023,0.4375
'00010010',0,0.002933333333333333,0.0007760297817881876,0.375
'11001100',0,0.0088,0.0012675435561221031,0.3125
'01010100',0,0.0008,8.16496580927726e-5,0.4375
'11001101',0,0.0023666666666666667,9.428090415820637e-5,0.5
'10101001',0,0.004033333333333333,9.428090415820658e-5,0.4375
'10001101',0,0.0016333333333333332,9.428090415820628e-5,0.5625
'00001101',0,0.0004,0.0001632993161855452,0.5
'00110010',0,0.0020666666666666667,0.00038586123009300746,0.5
'10110011',0,0.0055000000000000005,0.0006377042156569664,0.25
'00001100',0,0.005,0.00029439202887759496,0.3125
'10100101',0,0.0005666666666666666,0.00018856180831641268,0.4375
'00101101',0,0.0012333333333333332,0.00032998316455372216,0.375
'10000010',0,0.0009333333333333334,0.00016996731711975952,0.375
'01001100',0,0.005,0.00045460605656619534,0.25
'11110011',0,0.005266666666666667,0.00018856180831641273,0.3125
'01011100',0,0.004933333333333334,0.0005906681715556449,0.1875
'10100011',0,0.004933333333333334,0.0003299831645537223,0.1875
'00010110',0,0.0036666666666666666,0.0005436502143433365,0.375
'00111101',0,0.0006333333333333334,0.0001699673171197595,0.4375
'10100001',0,0.0032999999999999995,0.000653197264742181,0.3125
'10101011',0,0.0009666666666666666,0.0003681787005729087,0.4375
'10101010',0,0.0006666666666666666,4.714045207910319e-5,0.375
'10110010',0,0.0006666666666666666,0.00020548046676563254,0.4375
'01110010',0,0.0019333333333333331,0.0004496912521077347,0.5625
'01010101',0,0.0008666666666666666,0.00012472191289246472,0.375
'00110110',0,0.006333333333333333,0.0008339997335464535,0.5
'11110010',0,0.0005,0.00016329931618554522,0.5
'01101101',0,0.0022333333333333333,9.428090415820637e-5,0.3125
'11101101',0,0.0032666666666666664,0.0002867441755680876,0.375
'11011010',0,0.0005666666666666667,0.000339934634239519,0.375
'00011100',0,0.002266666666666667,0.0003299831645537222,0.25
'10010010',0,0.0021333333333333334,0.0004189935029992179,0.3125
'01010010',0,0.0016666666666666668,4.714045207910309e-5,0.4375
'00010101',0,0.0005666666666666667,0.00018856180831641268,0.3125
'01111110',0,0.002533333333333333,0.00018856180831641273,0.4375
'01011010',0,0.0006,0.0,0.4375
'00100111',0,0.0002666666666666666,4.714045207910315e-5,0.5
'01111101',0,0.0014333333333333333,4.714045207910319e-5,0.375
'11000010',0,0.0006,0.0001414213562373095,0.4375
'00100101',0,0.0006666666666666666,0.00026246692913372703,0.375
'11100010',0,0.00016666666666666666,4.714045207910317e-5,0.4375
'00000111',0,0.0003333333333333333,0.00012472191289246472,0.5
'10000101',0,,,0.5625
'01011101',0,0.0004333333333333333,4.714045207910316e-5,0.375
'00000011',0,0.00016666666666666666,9.428090415820633e-5,0.375
'11111000',0,0.0003,0.00016329931618554522,0.5
'10100010',0,,,0.375
'00101111',0,,,0.625
'10001111',0,,,0.6875
'00000101',0,0.00023333333333333333,9.428090415820633e-5,0.5
'11101010',0,0.0003666666666666666,9.428090415820635e-5,0.3125
'00011101',0,0.0002666666666666667,0.0001699673171197595,0.4375
'01111010',0,0.00036666666666666667,0.00023570226039551585,0.5625
'11010000',0,,,0.625
'11010001',0,,,0.4375
'01010000',0,,,0.6875
'01111000',0,0.00016666666666666666,4.714045207910317e-5,0.5625
'00011110',0,,,0.375
'11111100',0,,,0.375
'11111010',0,,,0.5
'11000000',0,,,0.6875
'00111111',0,,,0.6875
'11110001',0,,,0.4375
'00100011',0,,,0.375
'01011000',0,,,0.5625
'10000111',0,,,0.5625
'11011000',0,,,0.5
'00001110',0,,,0.4375
'00001001',0,,,0.75
'00001111',0,,,0.625
'10101111',0,,,0.6875
'11011100',0,,,0.375
'11100001',0,,,0.375
'01010001',0,,,0.5
'11110100',0,,,0.625
'11000001',0,,,0.5
