states,Avg0,SD0,frust0
'10101001',0.017033333333333334,0.0015860503004493764,0.4375
'00010011',0.0179,0.0006480740698407864,0.1875
'01101100',0.028399999999999998,0.0009092121131323908,0.125
'10001001',0.021099999999999997,0.001067707825203131,0.5625
'10101100',0.009166666666666667,0.0013816254517375135,0.25
'01011011',0.0055000000000000005,0.0005099019513592788,0.5
'11101001',0.02046666666666667,0.0024087802353519555,0.375
'10000011',0.11159999999999999,0.0024913182588073017,0.1875
'10000110',0.0015666666666666665,9.428090415820628e-5,0.625
'01010011',0.0084,0.0008286535263104035,0.25
'01110100',0.056533333333333345,0.0007133644853010899,0.4375
'11001010',0.0029,0.0003265986323710904,0.3125
'10010010',0.007599999999999999,0.0008981462390204985,0.3125
'01010010',0.0094,0.0004546060565661953,0.4375
'00110100',0.028399999999999998,0.00037416573867739343,0.375
'11001011',0.026466666666666666,0.001114550233153365,0.375
'01110010',0.005633333333333334,0.0007318166133366717,0.5625
'00110010',0.005566666666666667,0.00023570226039551563,0.5
'00111110',,,0.5
'00010111',0.0013,0.0003265986323710904,0.3125
'00111100',0.015266666666666666,0.00033993463423951856,0.25
'11101100',0.01783333333333333,0.0011897712198383167,0.1875
'01111100',0.10496666666666665,0.002503774927761857,0.1875
'10100011',0.008066666666666666,0.0007760297817881873,0.1875
'01111110',0.005566666666666667,0.0002054804667656324,0.4375
'10001011',0.057466666666666666,0.000849836585598795,0.4375
'11010010',0.0038,0.00016329931618554527,0.375
'11000011',0.015133333333333332,0.0007930251502246876,0.25
'11101101',0.013966666666666667,0.0006599663291074444,0.375
'10001101',0.0062,0.00014142135623730948,0.5625
'11011011',0.0071666666666666675,0.0003299831645537223,0.4375
'11101011',0.0017000000000000001,0.00021602468994692865,0.375
'10100100',0.004733333333333333,0.00012472191289246464,0.5
'00101100',0.0121,0.00021602468994692817,0.1875
'01010110',0.01576666666666667,0.0004642796092394716,0.4375
'11001001',0.014766666666666666,0.0003771236166328247,0.5
'01011110',0.007266666666666667,0.0003299831645537223,0.3125
'10101011',0.0029666666666666665,0.000590668171555645,0.4375
'01010101',0.0006,8.16496580927726e-5,0.375
'10100001',0.007700000000000001,0.00024494897427831773,0.3125
'11001101',0.0052,0.0001632993161855453,0.5
'00010110',0.019766666666666665,0.0011323525167642023,0.375
'10010011',0.027899999999999998,0.0006480740698407853,0.125
'01111101',0.007200000000000001,0.00029439202887759496,0.375
'01011001',0.0017000000000000001,0.00024494897427831784,0.625
'01011100',0.007633333333333333,0.00044969125210773486,0.1875
'00001010',0.0003,8.164965809277261e-5,0.5625
'01011101',0.0015666666666666665,0.0004784233364802442,0.375
'00010100',0.0015999999999999999,8.164965809277255e-5,0.375
'00100100',0.006866666666666667,0.0002867441755680876,0.4375
'11010011',0.012033333333333333,0.00037712361663282546,0.1875
'10101101',0.008666666666666666,0.0010964589468932355,0.4375
'00110110',0.014533333333333334,0.0009030811456096039,0.5
'00101110',0.0007,0.00021602468994692868,0.4375
'01110110',0.02086666666666667,0.0015923427883328244,0.5625
'01101101',0.008066666666666666,0.0006798692684790377,0.3125
'00010010',0.0138,0.0007071067811865483,0.375
'00000111',0.0008333333333333334,0.00026246692913372703,0.5
'00110011',0.004033333333333333,0.0011115554667022044,0.3125
'11110001',0.0011333333333333334,0.0005185449728701349,0.4375
'11011010',0.002733333333333333,0.00012472191289246464,0.375
'10000100',0.0011333333333333332,0.00038586123009300757,0.625
'01011010',0.004633333333333334,0.0005557777333511022,0.4375
'10000010',0.0074,0.0006531972647421811,0.375
'00000011',0.0007333333333333333,0.0001699673171197595,0.375
'11111001',0.0018000000000000002,0.00024494897427831773,0.5625
'00100110',0.002033333333333333,0.00038586123009300746,0.5625
'11101000',0.0012666666666666666,0.00024944382578492944,0.3125
'00111101',0.0024,0.0001632993161855451,0.4375
'10000001',0.0057666666666666665,0.000492160768674447,0.4375
'00001101',0.0016333333333333332,0.00024944382578492944,0.5
'00101101',0.004833333333333333,0.00044969125210773486,0.375
'00000110',0.0022,8.164965809277265e-5,0.5625
'01111010',0.0023,0.0002943920288775949,0.5625
'11011001',0.0022333333333333333,0.000703957069398096,0.5625
'01010111',0.0005333333333333333,0.00024944382578492944,0.375
'11111101',0.0007666666666666667,0.00016996731711975952,0.5625
'10110010',0.0020666666666666663,0.00028674417556808754,0.4375
'10100111',0.0007,0.000408248290463863,0.5625
'11010001',0.0007,0.0001632993161855452,0.4375
'01110011',0.0029666666666666665,0.0005436502143433362,0.375
'11000010',0.002533333333333333,0.000262466929133727,0.4375
'00000100',0.0011666666666666668,0.00040276819911981907,0.5625
'01110001',0.0004666666666666667,0.00020548046676563254,0.5
'11110010',0.002333333333333333,0.00016996731711975955,0.5
'11111011',0.0011666666666666668,0.00028674417556808754,0.5625
'00100101',0.0025666666666666667,0.0004784233364802441,0.375
'01111001',0.0011666666666666665,0.0004921607686744467,0.625
'01010100',0.0030333333333333336,0.0005906681715556449,0.4375
'00000101',0.0005666666666666667,0.00026246692913372703,0.5
'01110000',0.0002,0.0001414213562373095,0.6875
'10001000',0.0005333333333333334,0.0001247219128924647,0.5
'11111100',0.0007999999999999999,0.00016329931618554524,0.375
'11111000',0.0008333333333333334,9.428090415820633e-5,0.5
'11011100',0.0003333333333333333,0.0001699673171197595,0.375
'00110101',0.0028333333333333335,4.714045207910309e-5,0.3125
'11001000',0.0010666666666666665,0.00016996731711975947,0.4375
'01001100',0.0028666666666666667,0.0002867441755680876,0.25
'11110011',0.001966666666666667,0.00040276819911981907,0.3125
'11100010',0.0006666666666666666,4.714045207910318e-5,0.4375
'00110111',0.0011,0.000282842712474619,0.4375
'10000101',0.002466666666666667,0.00020548046676563254,0.5625
'00100011',0.00023333333333333333,4.714045207910315e-5,0.375
'11001100',0.0032666666666666664,0.0005312459150169742,0.3125
'00000010',0.0007666666666666667,0.00024944382578492944,0.5625
'10001100',0.002166666666666666,0.00026246692913372703,0.375
'10100010',0.0016,0.00014142135623730948,0.375
'10001010',0.002333333333333333,0.0005792715732327589,0.375
'11100011',0.0015666666666666667,0.0006944222218666552,0.25
'00001110',0.0008333333333333334,0.0002054804667656326,0.4375
'11010100',,,0.625
'01111011',0.0008333333333333334,4.714045207910314e-5,0.625
'00011000',,,0.625
'11101010',0.0005333333333333333,4.714045207910314e-5,0.3125
'00001111',0.00013333333333333334,4.7140452079103176e-5,0.625
'10100101',0.0044666666666666665,0.0002494438257849293,0.4375
'11011101',0.00046666666666666666,0.00024944382578492944,0.5625
'00001011',,,0.625
'11110101',0.00036666666666666667,0.00030912061651652346,0.5625
'01011000',0.0009666666666666666,0.0002357022603955158,0.5625
'10100110',0.001233333333333333,4.714045207910319e-5,0.625
'10110011',0.0021,0.0004898979485566357,0.25
'00100111',0.0008333333333333332,0.00032998316455372216,0.5
'00001100',0.0018000000000000002,0.0006531972647421808,0.3125
'11011000',0.0009333333333333333,0.00016996731711975952,0.5
