states,Avg0,SD0,frust0
'01110100',0.05856666666666668,0.0016779617264870963,0.4375
'10001011',0.0564,0.0012083045973594574,0.4375
'10000110',0.0012333333333333335,0.00016996731711975947,0.625
'00100101',0.0024,0.0005715476066494082,0.375
'11101001',0.01996666666666667,0.0005312459150169738,0.375
'01011100',0.007866666666666666,0.00038586123009300735,0.1875
'10000011',0.10576666666666668,0.0010873004286866693,0.1875
'00010011',0.018266666666666667,0.0018372685039360881,0.1875
'10010011',0.02766666666666667,0.0006847546194724704,0.125
'10100100',0.005333333333333333,0.00033993463423951883,0.5
'11001101',0.0056,0.0004966554808583781,0.5
'00110110',0.015766666666666665,0.002041785710815141,0.5
'11001001',0.016533333333333334,0.0006128258770283403,0.5
'00101100',0.011933333333333332,0.0010780641085864151,0.1875
'00010110',0.020233333333333336,0.0001699673171197596,0.375
'01011010',0.0044,0.0003265986323710902,0.4375
'10010010',0.006933333333333333,0.00038586123009300746,0.3125
'11101101',0.012000000000000002,0.0005715476066494085,0.375
'11010010',0.004066666666666666,0.00030912061651652335,0.375
'10101001',0.016566666666666667,0.0014197026292697898,0.4375
'01111100',0.1065,0.003047403266170507,0.1875
'00110111',0.0015666666666666667,0.0003091206165165235,0.4375
'01101100',0.027733333333333332,0.0009428090415820641,0.125
'01010110',0.0151,0.0005099019513592784,0.4375
'01101101',0.008199999999999999,0.00028284271247461896,0.3125
'01110110',0.021433333333333332,0.0011614167593456226,0.5625
'00010010',0.014033333333333333,0.0012684198393626963,0.375
'10100011',0.006333333333333334,0.0011145502331533661,0.1875
'10001100',0.0026999999999999997,0.0003265986323710904,0.375
'11101100',0.018566666666666665,0.0007845734863959875,0.1875
'11001011',0.026433333333333333,0.0011145502331533666,0.375
'00110100',0.026933333333333337,0.0006342099196813472,0.375
'01010011',0.0088,0.001423610433604175,0.25
'01111101',0.006433333333333333,0.00012472191289246464,0.375
'10101011',0.0028333333333333335,0.00023570226039551585,0.4375
'01010010',0.0092,0.0004546060565661953,0.4375
'00110011',0.0038,0.0004320493798938572,0.3125
'01001100',0.002733333333333333,0.00020548046676563257,0.25
'10001001',0.021033333333333334,0.001126449683247719,0.5625
'01110010',0.005033333333333333,0.0003681787005729086,0.5625
'11000011',0.016133333333333333,0.000784573486395988,0.25
'10101100',0.009433333333333334,0.0010624918300339483,0.25
'01001101',0.002,0.00016329931618554527,0.4375
'01111010',0.0023666666666666662,4.714045207910309e-5,0.5625
'01111110',0.0052,0.0008485281374238568,0.4375
'00101101',0.0050999999999999995,0.0014966629547095765,0.375
'11011000',0.0007333333333333333,0.00024944382578492944,0.5
'10000010',0.007333333333333334,0.000492160768674447,0.375
'11000010',0.0025666666666666667,0.00038586123009300746,0.4375
'00110101',0.002466666666666667,0.00046427960923947056,0.3125
'10000001',0.005266666666666667,0.0006236095644623237,0.4375
'11011001',0.0021999999999999997,0.00021602468994692863,0.5625
'00111100',0.017333333333333336,0.002212590236703479,0.25
