states,flag,Avg0,SD0,frust0
'11010010',0,0.04133333333333333,0.0015369522511198004,0.375
'11011011',0,0.04019999999999999,0.0018547236990991392,0.4375
'10010011',1,0.25823333333333337,0.0028217409913424253,0.125
'00101100',0,0.08056666666666666,0.00195675468285856,0.1875
'01101100',1,0.2539,0.006659329295557212,0.125
'00101101',0,0.04203333333333334,0.0005906681715556456,0.375
'11010011',0,0.08289999999999999,0.00016329931618554421,0.1875
'00100101',0,0.08339999999999999,0.0009933109617167547,0.375
'00100100',0,0.03886666666666667,0.0005185449728701367,0.4375
'11011010',0,0.07856666666666666,0.0022939534045447038,0.375
