states,flag,Avg0,SD0,frust0
'11001010',1,0.23413333333333333,0.005680571176289306,0.3125
'00110101',1,0.23863333333333334,0.0016539514973407101,0.3125
'10001011',0,0.043533333333333334,0.0026335442953471584,0.4375
'10000011',0,0.08933333333333333,0.002345681611434558,0.1875
'01111100',0,0.08896666666666668,0.0026587382136812384,0.1875
'10001010',0,0.08960000000000001,0.0016083117442419748,0.375
'01110101',0,0.08626666666666667,0.000895668589502956,0.375
'01110100',0,0.04186666666666666,0.0014727148022916344,0.4375
'01111101',0,0.042666666666666665,0.000679869268479037,0.375
'10000010',0,0.045000000000000005,0.002453568829277059,0.375
