states,Avg0,SD0,frust0
'00111100',0.04406666666666667,0.0008993825042154705,0.25
'00101100',0.06866666666666667,0.0014817407180595242,0.1875
'00011110',0.025433333333333332,0.0014974051630144134,0.375
'11010011',0.06863333333333334,0.0031626290048347777,0.1875
'11101011',0.006066666666666667,0.0002867441755680876,0.375
'10010011',0.07763333333333333,0.0015369522511197988,0.125
'11000011',0.04303333333333334,0.0013597385369580764,0.25
'11101001',0.04206666666666666,0.0006342099196813483,0.375
'10000011',0.17689999999999997,0.0008524474568362996,0.1875
'11000001',0.005233333333333333,0.00038586123009300746,0.5
'01111100',0.1794,0.001728197519575419,0.1875
'00110100',0.024333333333333335,0.0020981473309141623,0.375
'00110110',0.013866666666666666,0.0007930251502246876,0.5
'11001001',0.016233333333333332,0.00037712361663282633,0.5
'01101100',0.07706666666666667,0.0022125902367034797,0.125
'11100001',0.022633333333333335,0.0010873004286866732,0.375
'00111110',0.0048,0.00045460605656619534,0.5
'11001011',0.025599999999999998,0.0002943920288775947,0.375
'00011100',0.014766666666666666,0.00038586123009300735,0.25
'00010110',0.04463333333333334,0.003179447890576112,0.375
'00010100',0.0044666666666666665,0.0004109609335312651,0.375
'11100011',0.014466666666666668,0.0009977753031397182,0.25
