Source,Target,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
ZEB,Ecadherin,-0.454427103824264,-0.5644460224830106,-0.3122231908506268,-0.8284105107048227,-0.4326033938182052,-0.4880501797802656,-0.7348985212793471,-0.1128082703375472,-0.9053058474020852,-0.9742817198970024,-0.1825578637190543,-0.1148191453629332,-0.6062885045335464,-0.6880237081207137,-0.4059814261069534,-0.3905818712806868,-0.7877938226647536,-0.4027018484678766,-0.0091294512832742,-0.344160000308614,-0.8916787731287148,-0.9892326720668234,-0.2538542058241522,-0.37920223942814,-0.3388643709722274,-0.5209845790209489,-0.0313204035611005,-0.2494003480264206,-0.2794105405198168,-0.6913853543526016,-0.9455375915917584,-0.1140708512772543,-0.0392488169313662,-0.6083326293744349,-0.5069506602530307,-0.5817396222415914,-0.0770978089446206,-0.274557475895397,-0.7643800546464459,-0.371847698616117,-0.1471150147011866,-0.1609355231730922,-0.0034650064772636,-0.173625189826726,-0.2224082112807892,-0.8651954462490168,-0.3828554143375569,-0.8426039136088337,-0.1441450000711217,-0.8842716614119757,-0.1817056314458647,-0.6075670926102179,-0.55846759392707,-0.7916309306365799,-0.8583382012193557,-0.990566049857042,-0.1850855979238848,-0.9998930067215122,-0.9461517155109616,-0.2968857308669819,-0.1013517065370563,-0.0179939402992101,-0.8605779525720436,-0.0332425939899894,-0.7602538421119096,-0.5033257622957712,-0.7432249643478592,-0.48373769225953,-0.3168973588779926,-0.6981756076735404,-0.5069226054915958,-0.9304512846460832,-0.1208923355796962,-0.2573547076423927,-0.2231978734427242,-0.1847091066469459,-0.6525632269070996,-0.0085145575838376,-0.2570546504390498,-0.6249248735818835,-0.7974317440559038,-0.2138735683935761,-0.4398480918453216,-0.9486236754322016,-0.9202344190705992,-0.2257280184823533,-0.7148839338280824,-0.667562375281219,-0.679629983957921,-0.9001232977490661,-0.9859982677126824,-0.2475039396924139,-0.0711564112756102,-0.6570714735513594,-0.4908048298998642,-0.0993050543106814,-0.2903770548456486,-0.6188514305049324,-0.8998842452482894,-0.3973920120651211
miR200,KEAP1,-0.746056155299686,-0.9259213640724748,-0.4663036464902284,-0.6058098176048183,-0.096553719816594,-0.8901471097878235,-0.9571531137327368,-0.3151492028648539,-0.6550247712183652,-0.8071297949758498,-0.4296195527170057,-0.6168617256189981,-0.608099194061255,-0.0041391741846921,-0.9380231091935372,-0.3364585318581328,-0.6804496089445242,-0.2800954561676241,-0.6491736099942338,-0.4396061848753305,-0.0075557931905276,-0.4050603623597368,-0.692781445619757,-0.2353793104364276,-0.8210745467873588,-0.5368246779983179,-0.5102613533287585,-0.5924712954679163,-0.973274107270583,-0.6293244640172022,-0.195960778297219,-0.64052570549698,-0.2301173369812803,-0.4331312566965317,-0.5393617240651256,-0.4546324686066367,-0.0051208371223927,-0.5097515491209763,-0.64192461063037,-0.2838577570870149,-0.2058290851064208,-0.857200172640918,-0.9360363995469604,-0.976336798784558,-0.4071285194582217,-0.919197501187488,-0.2500428006280553,-0.1113905964207091,-0.3121003836274885,-0.0492845157108554,-0.0991914181567925,-0.7786849456715308,-0.1521082909469198,-0.5471398272196002,-0.2532715823626654,-0.1650755378413058,-0.8556498712626506,-0.2276678137863483,-0.6666099179964973,-0.5437249801894857,-0.599477646861422,-0.2842867757526306,-0.2464188916253411,-0.7523984546763143,-0.966125497492268,-0.9590511808790454,-0.718466364323322,-0.9849824212699292,-0.4120399110375432,-0.8457841683498677,-0.9714622968941692,-0.7151357362081954,-0.5035141921544017,-0.6351041972118647,-0.1772154943674551,-0.8539289460739636,-0.8003108611676701,-0.6630637505638963,-0.4341326307121032,-0.1505937984346312,-0.3012456713322922,-0.1649669120686792,-0.7207814697942161,-0.3699260250186611,-0.629788378199827,-0.8065066134789047,-0.975256818604658,-0.4345150360848482,-0.8221211042453314,-0.4606839088290473,-0.6482640435653007,-0.8640440196012604,-0.2472808384929055,-0.1760292204921374,-0.9406759911032064,-0.1617682536379505,-0.0237135547953382,-0.9815607061475788,-0.1054972362415287,-0.1846655646703936
Ecadherin,NRF2,-0.1495571615381647,-0.0765046520352235,-0.7632946752376282,-0.7672330982373681,-0.4015766588358993,-0.7941767698074982,-0.0796752119602739,-0.6355795912079567,-0.5076515212993926,-0.6831051904709557,-0.9344834812372456,-0.5396694927122756,-0.0382637137460712,-0.5700201142387749,-0.2578798347759024,-0.7164942213067544,-0.0584619005875732,-0.5195563598060027,-0.175212501156611,-0.2227222381352511,-0.4819630909479813,-0.041315068912217,-0.9412093344484098,-0.7456183291593212,-0.0967808185106291,-0.6768267141862054,-0.0089230384027734,-0.6814937847180369,-0.591166816344306,-0.8851340837698753,-0.4715174439423411,-0.2403127267526688,-0.286282463402898,-0.5946330393204453,-0.4056051119111812,-0.352344017257842,-0.949879831828674,-0.0853781937730147,-0.8176916636736462,-0.300955565357567,-0.9889053060509896,-0.6257652012447676,-0.2362647767141008,-0.3114545138374585,-0.3587507902769551,-0.4091695566304645,-0.190407919981582,-0.7617763107718571,-0.4421340585732007,-0.8350955404392699,-0.3329073043478938,-0.3529709440345583,-0.5205625933304634,-0.8886061571568533,-0.5383966118540795,-0.5292656641471263,-0.0098362187646783,-0.1450791159619073,-0.5674840209435179,-0.8172525644816153,-0.4552447671029538,-0.3913520306867584,-0.0561914435611563,-0.2185540651081969,-0.5495823498349903,-0.8362625095061442,-0.3496898567017998,-0.2467667131347644,-0.0741027828878027,-0.3063324832751342,-0.7132149611516403,-0.1040253834057085,-0.5474764597863269,-0.126460683790649,-0.5048999805345631,-0.1220156140698265,-0.9927943314861748,-0.6386874498124682,-0.4003387863941428,-0.6843332879410597,-0.6470434356974335,-0.0265137475674106,-0.480026656232547,-0.2395714893523481,-0.6285574120690662,-0.8983786963487503,-0.4748945267154203,-0.0879315161283389,-0.8767038506959053,-0.7098784388367032,-0.4128595575398011,-0.7520538490479263,-0.6657192394749594,-0.1461173469295491,-0.3201005264993743,-0.140241871163772,-0.6087156988545359,-0.6559995902179525,-0.5205494567577207,-0.8092390026471463
KEAP1,NRF2,-0.0590541949154979,-0.8671022990058337,-0.2831309693270805,-0.3699610314978634,-0.0365273185874448,-0.0624528335649776,-0.5540050622282817,-0.3590553055255445,-0.7952310614299924,-0.8825382620521365,-0.3146004512499749,-0.6056170338846296,-0.6235196735205588,-0.9744297103977182,-0.0575179678322459,-0.029814793893151,-0.0338122750162739,-0.4065545243273289,-0.4140147188622047,-0.5942549686180552,-0.5949022755597511,-0.9923181852159044,-0.4434294143232329,-0.4258832426320793,-0.3313036600747132,-0.8291472806880922,-0.4252394374844837,-0.3642206223210351,-0.284575794693271,-0.2616499682604805,-0.0169715304387469,-0.9869656303259275,-0.0437496005572266,-0.1035662255314608,-0.1972397451526522,-0.7354325272663813,-0.709772879758193,-0.4859804316093103,-0.7897697095757927,-0.7220437741098147,-0.6635481922556974,-0.1721855584825924,-0.2106437135588432,-0.1803202433152295,-0.6258346217716035,-0.8880274724350992,-0.5347043179179289,-0.077037838796766,-0.7799566306283141,-0.8325151044792309,-0.2119483235826056,-0.7024313092260812,-0.2246606104064381,-0.6331530073024358,-0.1462123855010455,-0.7330700356534445,-0.9332039138709156,-0.4166384254704294,-0.7120924412322094,-0.0636661546590984,-0.7646182955433287,-0.5219619780120459,-0.4760575245506635,-0.0496823375270998,-0.5824916293595752,-0.5326575036184444,-0.9638283654649676,-0.179519643184169,-0.3332696528737344,-0.7202578826380188,-0.3322616162413045,-0.314786023222608,-0.6144430389085056,-0.2381152602439467,-0.3080580045826155,-0.2941818270378775,-0.0913425543664079,-0.019871318908452,-0.8310351035601167,-0.4573597676705052,-0.335772855097739,-0.8265746969035184,-0.7234025596614904,-0.7467553964039977,-0.6085576067579925,-0.5251739145354952,-0.7367396834479338,-0.6729292762326573,-0.5017821954387969,-0.4508457218408763,-0.5658441131699379,-0.8252708527078543,-0.2719521305283072,-0.4941278782480318,-0.5117841234543559,-0.1885670390668545,-0.8588841142081582,-0.1434137866787694,-0.4040757091236351,-0.2973120620415295
Iext,SNAIL,0.7347164042561172,0.8821172112031557,0.9146234453462644,0.6542469750493531,0.5793466862508008,0.0936270965674304,0.3024198588654454,0.7325197464112523,0.840424759332697,0.4465704425855312,0.3276712859954702,0.1560363178325641,0.75600969650645,0.0926440156473209,0.9875126879693236,0.7951875390691772,0.528423992032589,0.6231002535439543,0.1616282004108664,0.2353126481927603,0.1577675267556744,0.451189136299025,0.985274662583672,0.6366085460308359,0.8623184584274866,0.6573849013268904,0.0251936967486852,0.2927137138097049,0.719993475117026,0.3899974032995479,0.9403411186536464,0.5673472528217438,0.146999325771292,0.2335375080177588,0.1607087739573915,0.0963428071315188,0.3237888719710933,0.7534745039545356,0.1985749429506622,0.8235391498287792,0.4480320961838824,0.2293097849201308,0.7434063950174032,0.8248435886172651,0.2490323511842502,0.6406730034541646,0.0684706318557697,0.7316488192896644,0.546421965163022,0.6464626830914357,0.7637244149323454,0.8459357280721282,0.0666128317950576,0.4261423012660994,0.1289444113400015,0.0787109255978151,0.0926543198453997,0.511599966820836,0.3664360607880079,0.8036951456231711,0.963466161885422,0.2014447043122988,0.3711029400689734,0.7689288035291422,0.368923211244389,0.2631035273390609,0.7818263264203931,0.6868562893011589,0.9582184826351376,0.2796454734102638,0.4341561744270685,0.2245294128815993,0.558936355265284,0.8636975422623587,0.5707091253019654,0.7094485475094283,0.5460219962597022,0.2801074410455704,0.3821910182297876,0.9917239879270364,0.5338767463831866,0.2991468500881187,0.943089181674309,0.8389724526840598,0.7930503807299445,0.9981598567536232,0.5342336595783836,0.0974044804049771,0.1118392316676148,0.2521418008612306,0.9681793029168556,0.1690840593117955,0.0903478175166849,0.2734195715912022,0.4570234030891225,0.43724754865418,0.1997271952944705,0.4678325047557199,0.0464943450869275,0.7181271479900588
NRF2,SNAIL,-0.5174251867068009,-0.9446117948946816,-0.7515161525400698,-0.1365112770417373,-0.1364269681324681,-0.9413920065255056,-0.9991776186182972,-0.9426594382543676,-0.1577503749805378,-0.7166933626347489,-0.785091258302796,-0.8150686708093697,-0.2803829995616622,-0.0789312216462465,-0.5161809208053496,-0.8923620515601629,-0.996917833622935,-0.6470069024355447,-0.7715022492606414,-0.918786103555768,-0.2789550692508389,-0.5500056021038175,-0.7096351243264787,-0.5588614779820473,-0.7616166571722021,-0.6072788343320195,-0.8609792135183405,-0.4932131476060026,-0.5516732026817985,-0.7402020252561976,-0.2895083192017162,-0.3139808908176067,-0.8031533770292978,-0.6351735990368488,-0.3056925904909306,-0.7893148048032841,-0.6713499696055838,-0.5023506408241893,-0.7779367499405481,-0.5732445370097443,-0.2742372561197879,-0.5886361458432787,-0.6129182652339551,-0.6062018898734876,-0.0444028843186834,-0.3150582300184319,-0.4461688195699058,-0.0953230359107042,-0.2013976121659406,-0.2683721933750094,-0.2316977419311565,-0.7892641501939552,-0.2211407080917338,-0.657530587359545,-0.7522218088196024,-0.5453972282757533,-0.5941671346481421,-0.2424107225897029,-0.341501417818506,-0.234918130567886,-0.7066765676847111,-0.5206747354041066,-0.6535107124124855,-0.9116690126965656,-0.0567746786476448,-0.4196893932415364,-0.6322206240308306,-0.0914742174853135,-0.7252292927343853,-0.4239914930250066,-0.8511694039771269,-0.4144087295596186,-0.9048342559487568,-0.3706949256082223,-0.1643101172023624,-0.0116595645310115,-0.1990069892587709,-0.4325901848085172,-0.805242109510627,-0.9090162822483316,-0.4003861955722356,-0.6094325095993265,-0.6867981721268452,-0.2493314170037728,-0.6196906678427363,-0.5949095989110633,-0.5590966070824901,-0.524511234970362,-0.1246987717629712,-0.0524355729071994,-0.9596111249071306,-0.804725766997596,-0.1562437868368194,-0.8557908849792584,-0.6128054187922847,-0.4285397177777956,-0.7911914346256643,-0.4019016524980696,-0.496570616128001,-0.9617987385920632
SNAIL,SNAIL,-0.0520166258850498,-0.0328583130071946,-0.144420379673237,-0.7550749157148873,-0.2912347107894451,-0.873004890307322,-0.3576432314391833,-0.5448492232430284,-0.9210112319920344,-0.3240458112729691,-0.1181484559866348,-0.7554730003546055,-0.9009428799499468,-0.700486475887226,-0.5046659615295472,-0.1570689240435829,-0.4357789148076501,-0.0676740245278892,-0.547491416191147,-0.87846247432526,-0.125595767578946,-0.977470304028282,-0.9602872610680206,-0.9094625773421257,-0.0648088279956109,-0.4316033578526055,-0.282480348925997,-0.820183128023886,-0.273858717449301,-0.8638964857616014,-0.2066365386624788,-0.3505832261774591,-0.0572619880653444,-0.4138019409980238,-0.944193229789898,-0.2476365067534325,-0.0500371419021405,-0.0357747379471535,-0.6391094147225249,-0.6387250078303937,-0.6345284510732467,-0.6385164046661362,-0.506258365581568,-0.2750882209780085,-0.3920261380331753,-0.8690619116085505,-0.9243506308778244,-0.3608431862263246,-0.4466681997552852,-0.1118355174159544,-0.6279197934053773,-0.3018829295132916,-0.1199009943057367,-0.8905900997830771,-0.1365924011409736,-0.4670077279408215,-0.712606918323818,-0.5620677457827055,-0.6277553561234088,-0.5988973005302747,-0.1166519718916798,-0.7065434805001525,-0.2577579980800861,-0.7692247717126333,-0.4130321709377473,-0.101033763527002,-0.2682427000002838,-0.0050085526488738,-0.2746108285221298,-0.0555105401678386,-0.4645405011849741,-0.5495471571191322,-0.3612728234564804,-0.6723015257390172,-0.500046182423421,-0.5702981429871232,-0.5576160944631461,-0.3126009429212217,-0.8291119461423522,-0.2778427440553523,-0.3505630789559906,-0.7848556056907032,-0.0170452644165168,-0.4576169472532889,-0.8866799050155554,-0.4714514860087631,-0.8350275520063009,-0.6597486452460224,-0.2669534581182058,-0.9776517014281882,-0.4841354613623525,-0.7157573186422768,-0.586974757257088,-0.2145389976188809,-0.3693266505399124,-0.2299879285845822,-0.5102759092765294,-0.590177116059124,-0.9623047582796064,-0.7455227080928291
miR34,SNAIL,-0.0453003570891941,-0.3660846295330708,-0.6560363672276059,-0.4094260075576743,-0.2551167633856395,-0.4536233573805048,-0.7459337591089013,-0.9513679207290464,-0.4027027968027679,-0.6998753963204953,-0.4901759983487064,-0.6564637862400713,-0.3286371161302086,-0.5060439483875159,-0.2511420555425563,-0.7575172416454994,-0.7650964893785765,-0.0647059909044192,-0.1924065591716963,-0.3925993668178982,-0.0881252497051505,-0.3569256645807031,-0.5262995130472428,-0.3507787754439471,-0.0987384261586452,-0.6568093756117617,-0.6991862723076336,-0.3495197745995524,-0.5844459217578069,-0.0254249741650864,-0.0042501387769953,-0.6924315035960305,-0.2507433646269179,-0.4029508171637146,-0.6521475134220849,-0.4330459066867334,-0.4864771333821056,-0.7315368182814055,-0.1370608942620141,-0.5874831399092217,-0.4603016857028275,-0.3008037027202508,-7.866138092760266e-05,-0.8106833849694481,-0.0900584457364928,-0.5735871549415748,-0.0415843080804025,-0.3718631414286586,-0.1057249562822519,-0.4329812643307698,-0.0730840142327349,-0.8595097364019444,-0.0539546922239726,-0.3465081813531463,-0.673081488249295,-0.8828905603005781,-0.3943576451384916,-0.3081045544334495,-0.7791531392748623,-0.0148621382591338,-0.605672136835383,-0.1946671139473599,-0.2826425917916788,-0.4096777803011526,-0.3535547328334172,-0.3320100137024138,-0.0600530146413489,-0.2934066681675089,-0.1605444892029575,-0.8645214156627052,-0.142374964948919,-0.6725087575889213,-0.1965771223950092,-0.610530274950942,-0.1615693059684513,-0.5951745354397899,-0.6381526609500081,-0.0061580932752944,-0.1918633314663331,-0.2609681036277098,-0.2530385510901816,-0.3189265569026538,-0.3837963272803095,-0.2335682080683829,-0.5673400857195314,-0.1026144948511071,-0.93999656379616,-0.916335638243324,-0.5772001296333868,-0.0680496967589396,-0.6258903943360858,-0.8660028377544393,-0.6386522427216816,-0.3687346397162649,-0.7124657691104761,-0.7306370551321317,-0.9507961270341184,-0.2715950304334311,-0.8526745936546642,-0.1261033001330227
Ecadherin,ZEB,-0.6460557688224133,-0.7035465903969076,-0.3087503760213692,-0.4201485302041816,-0.8164002955227749,-0.2365434541555753,-0.7326673291400081,-0.7531342375527601,-0.4416096508851646,-0.8136658451334069,-0.1312291857891632,-0.2228789096462531,-0.873525423318017,-0.7272369306642918,-0.4693546857002393,-0.8581335267766437,-0.391959971896594,-0.9190203787440304,-0.8798208636028344,-0.3395561959331816,-0.9811142413866064,-0.9647024907262418,-0.6021744127141431,-0.1983856097934608,-0.2209647021457468,-0.0152487601625643,-0.713789959920214,-0.5084239443649159,-0.4696785149073292,-0.694185906444694,-0.2348899725415179,-0.3432106582343275,-0.201913647636984,-0.1350229508995462,-0.0304537158065902,-0.2802916172863621,-0.4892280940560276,-0.5645108625262829,-0.929281590503212,-0.2315253068720326,-0.8902983048813773,-0.8048142505791485,-0.4150978137837502,-0.9783700716884584,-0.2627935210028707,-0.9185113958333152,-0.980902649063402,-0.1862927540930163,-0.3518740825648958,-0.9191958160981176,-0.6377977112559787,-0.820471779508906,-0.817380735068705,-0.7726632562751357,-0.4923788813239971,-0.8454216896971374,-0.4033169049625658,-0.2715204448697534,-0.8614021795486266,-0.9894841296133692,-0.915409624523816,-0.2789260747070134,-0.4162612909110608,-0.2226453389504405,-0.7468014818989177,-0.4084229169422226,-0.9168135359109146,-0.5297003678178009,-0.0287432415026243,-0.1219363836776734,-0.5881496229226371,-0.9717868838807038,-0.2585922134024321,-0.3199618853022663,-0.3054744187470672,-0.3926374103409351,-0.2824720351979746,-0.1973674059036134,-0.1938680283519325,-0.1120299187249742,-0.2985434702678993,-0.1134124082989209,-0.6932413589501056,-0.304355957142401,-0.9905834437995552,-0.0109862166039893,-0.6462617495689462,-0.1628258584839816,-0.792779726331436,-0.2680450660437086,-0.0161997522607209,-0.1057194072726113,-0.3677873070806963,-0.7505561250295698,-0.4937867739906254,-0.8641707511486039,-0.8500460715923734,-0.2449529064499009,-0.0654404090896538,-0.3593242485086072
SNAIL,ZEB,0.5859605148713423,0.2668700646325253,0.0686395040139815,0.1344692616745764,0.4026319749195595,0.6371622045707237,0.2583036842686805,0.5789793106433898,0.4746747449839745,0.0927119007203964,0.8904696901937326,0.2164481672611111,0.4982161772535427,0.5518951403004178,0.2070691131979007,0.2430505516906191,0.5656514090343046,0.3375616056843615,0.9728842364410016,0.2618117342869104,0.0036741935626642,0.5185761913039892,0.2031569379348734,0.8674719369228447,0.9323874360889512,0.3695452134577968,0.4182581186968896,0.2215313059045547,0.9440823645199508,0.0820970652321411,0.8087818859358193,0.5752293153099128,0.63357835577006,0.3745848550282082,0.1954961915512936,0.4213836974379468,0.618900522860018,0.4669300101398692,0.1214794683062099,0.8045832422067696,0.4276469080224174,0.6433925788773136,0.065203970029223,0.0024928769729961,0.3393466706655601,0.9198949904410862,0.7942542921202909,0.2126997732139317,0.7229199393141377,0.6604458036573408,0.3326646738851888,0.1942072415374383,0.6779216386728539,0.3689149143597467,0.3130912883407497,0.1108929359475709,0.5982535140318328,0.8943170435072338,0.542731643260649,0.3217575662454985,0.5438506840197341,0.6496089629556423,0.4996329983936307,0.1849092141002584,0.3913379827564969,0.6399478088821724,0.5541508885203239,0.5076762769555514,0.262565793988017,0.6452421783966165,0.6806787688768412,0.3828682034214801,0.3503550904503265,0.1003999241965185,0.4925385835823457,0.1651383970920212,0.1153612578941474,0.1606344826734622,0.5843286953878639,0.1830023861037535,0.2834384937430902,0.1543694304502827,0.3247919108436006,0.116324714374955,0.7080026383836522,0.4282792016270502,0.8744270379535579,0.3661733643563385,0.0651736939334846,0.862635570164922,0.1375987903376347,0.0764509459540583,0.5654205777600592,0.081110316358973,0.4525333186438403,0.827803317151808,0.5189077027984457,0.6332596457796467,0.9964271121920664,0.9903132138892146
