states,Avg0,SD0,frust0
'00101101',0.043300000000000005,0.0021771541057077244,0.375
'01101100',0.24926666666666666,0.003671814568060627,0.125
'00101100',0.0822,0.0011860297916438131,0.1875
'10010011',0.2472,0.002616613587572055,0.125
'11011011',0.04036666666666666,0.0017745108872274907,0.4375
'11010011',0.08456666666666666,0.002390722810272148,0.1875
'00100101',0.08376666666666666,0.0036233808644536526,0.375
'11011010',0.08623333333333333,0.0014839886193034728,0.375
'11010010',0.043133333333333336,0.0012762793146051093,0.375
'00100100',0.03996666666666667,0.0026637484032009376,0.4375
