InfMet1_Neg,InfMet1_Pos,InfMet2_Neg,InfMet2_Pos
202.3574974,199.7799527,13.73500084,13.67006526
164.9032679,163.6471136,11.33585994,11.45257492
198.9267314,203.0219324,8.808421102,8.339713836
147.0388671,151.8455078,9.814708153,10.34801553
148.7005713,151.7058513,10.34843495,10.14360111
175.0355149,177.732911,7.102752339,7.586234187
217.9426957,218.7287648,12.8124449,13.45383984
179.6877522,179.3978994,10.69224936,10.13360609
167.2922396,171.0313095,13.7686556,14.5066701
152.2712584,157.1661215,10.98015693,11.54131557
182.4985432,188.6235117,11.03890605,12.43599569
142.9926634,141.7227627,11.5858538,11.6103664
196.1151253,197.5686472,10.60451693,10.98918234
170.9429183,174.7489224,13.16298974,13.52084851
182.5132042,185.4715094,11.91906626,12.31199892
169.9300504,170.6143885,10.16099454,9.857694272
212.9099851,216.7970537,13.23330839,13.11476735
167.7757121,170.9385958,11.02125307,10.85019443
174.0684203,175.286265,8.791950631,8.613864887
151.3662119,153.4485814,12.5461795,12.22560516
183.2141185,182.4775105,10.60842147,10.95469881
162.0697321,163.5249182,8.263545269,7.973472521
172.3460395,178.1356893,10.40870166,10.46001584
177.8660844,182.3707715,13.09278255,13.08053844
190.7927624,193.7326958,13.23696336,13.3093502
171.6404865,177.0543224,9.768486343,8.840697682
203.6281354,207.0815604,8.850326207,8.808552933
153.2772396,154.0067084,9.610092144,10.25819416
156.2294134,161.0718378,9.368949844,10.40086887
149.7563065,153.7524759,11.38854601,11.66780546
203.3656363,207.4396716,10.99213464,11.4391554
162.4029524,167.6880812,8.298861034,9.103049445
159.6470493,159.1733993,10.28301997,9.87294858
192.4938034,194.560992,10.89455258,10.57155893
160.5942319,165.4209058,8.665459109,8.773106741
180.2661087,180.8268673,12.46453121,11.92355057
200.0035327,205.1310723,10.67857647,10.25783352
144.8119143,146.5494122,7.525656165,6.923024856
161.8208088,163.8415672,12.88298738,12.99072832
160.6005917,163.8982895,11.16255778,10.9258268
221.8788842,222.3160146,9.135860263,9.767335483
150.1241293,151.0941507,9.185338322,9.226579712
163.88392,168.0932466,9.986594462,9.427281063
196.0867111,198.551063,8.533353508,9.429371903
158.38378,161.0470272,10.49984463,10.94656346
168.3085832,171.3448704,9.045277534,9.306047269
151.8241411,155.0479059,11.05906841,10.19723627
169.8135231,172.126222,16.85901635,17.2926141
190.0863619,194.8701657,11.42651844,11.60162777
151.6634336,154.9740636,9.662404038,10.45998703
177.1486854,179.2217928,13.88854369,15.31964296
200.6311033,198.5324052,9.092773764,9.196877464
155.3555667,159.348677,10.73639863,10.17145573
209.972439,210.089691,12.42467,12.657423
175.276763,180.227106,12.46160267,12.90811417
147.3498244,151.1172173,13.27557405,13.62521975
131.4937513,134.0290337,12.34868317,12.87970998
179.3396141,181.4382851,11.80147794,12.1209732
167.6192933,166.5630601,9.408537681,9.066226041
165.3585899,171.6053157,11.88311598,12.13758661
162.0411323,163.9341177,10.11181807,10.58924761
172.33233,173.1047375,9.94073123,9.695825658
156.0018595,156.8789902,9.069642067,9.914493221
147.5171665,148.4688667,8.494618829,8.010770159
218.3579378,221.1741074,14.54238221,15.76263191
169.3590464,174.4069946,8.511988776,8.312726449
143.7382351,147.4799357,10.09380898,10.62489085
172.4233238,174.5982728,13.58289676,13.40494254
202.9870491,206.0674174,9.423321139,8.987252145
169.091731,173.0519236,13.37498572,13.36144723
200.7563643,200.8708972,12.14317554,13.26851285
143.4540942,146.9120794,12.57919315,13.12898883
136.4942788,137.9519069,8.755493566,8.398806684
173.7604562,178.0501113,15.15644382,15.44154903
160.0976793,163.0168135,9.919786999,9.303940087
192.1985488,192.6461212,9.966350349,9.619448218
117.9838782,119.049267,8.136341536,7.645669889
134.3336157,135.7407498,10.93720275,10.39392174
144.7370908,147.8030148,13.64994829,13.58965651
149.1948373,151.9604142,9.305224748,9.030625569
168.0366432,172.1301712,10.27073059,10.79254051
174.9994939,177.1340032,13.06260348,12.75640454
152.2503144,155.3493519,11.97715452,11.75321944
173.4827294,174.9888614,8.404557496,9.391396543
186.1390869,188.120392,11.32871979,12.2024734
186.0842421,189.2371291,12.9723077,12.13610975
164.001469,168.3599054,9.385239034,9.657616374
176.8853802,180.5205496,8.489591285,8.576929613
155.4351553,156.2024164,9.00361991,8.641263251
199.5155411,203.4876295,10.19061937,10.9475492
169.089688,171.6864328,10.40935188,10.97793675
214.3097334,217.7323458,13.12723889,13.1686524
184.9476859,185.8375228,11.36828876,11.51599802
199.7771908,201.008107,10.61307327,10.65795545
145.5502871,145.7407785,9.437629198,9.698337725
136.0292642,141.7866802,7.927863149,8.61856862
160.4033076,163.1460182,14.46040788,15.27738528
186.686966,188.5646101,15.12345418,15.14509541
131.3426479,134.2163899,7.418882113,7.136850013
172.1044994,176.4801077,11.4246592,12.98797181
