InfMet1_Neg,InfMet1_Pos,InfMet2_Neg,InfMet2_Pos
75.26522388,76.39842658,5.776242721,5.716220026
75.30283251,76.39036637,6.179781077,6.054327473
93.89577642,94.55384004,3.147077593,2.798262369
73.6530511,74.73786917,3.114342924,3.141016145
55.79836506,56.79496066,3.87007076,3.747127841
66.94170201,69.00339145,4.407986937,4.181125229
94.89036405,95.57666802,4.664869921,4.471156283
92.12556374,92.79014061,3.94837064,3.392827487
62.79551796,64.36253996,2.697496309,2.686840113
75.92255449,77.57034624,4.039505333,3.845187066
71.89402648,73.34906956,4.204551879,3.606592169
99.61770626,100.1419665,3.838568781,3.992506132
64.9164349,66.61969585,8.5800805,8.394853225
59.43045968,61.37650336,4.492707089,4.320840386
65.72546337,67.48311633,5.792986172,5.736013878
69.50649041,70.63325295,5.480252497,5.427612781
66.85932868,68.57049959,3.404733969,3.176916782
91.84652276,92.54788551,6.878915622,6.918040812
85.66840533,86.91326593,5.226054149,5.86761684
67.65500529,68.9964621,5.57498103,5.057009317
82.04306514,83.28793173,5.799084503,6.035185241
58.5626491,60.03621203,2.43620046,2.225114945
63.83715483,64.99172203,4.476939895,4.104263678
49.36828573,50.50894986,2.605609096,2.344875627
58.99358041,60.27385309,3.142751287,2.708653755
53.66999007,56.14890265,3.687142173,3.545172125
63.72878233,64.94726232,2.570232901,2.404458619
44.89222147,46.27396659,4.103249576,3.388382252
60.01970425,61.69310139,5.512896716,5.40732606
42.74410481,44.2714157,2.510825949,2.383442721
71.74936115,72.77795868,3.580512216,3.391396841
60.23207158,61.82360374,4.746603428,4.298383511
94.38310724,94.89489536,4.435785689,4.273913036
71.50926079,73.81245455,5.792061074,5.589747702
44.15143134,45.24527903,4.12164199,3.816813941
90.6356413,91.45277467,3.355928996,3.193877229
52.10547092,53.5086179,3.454129568,3.162949094
50.3589222,51.68853309,2.935377681,2.924254516
90.03462623,90.98889324,4.202836776,4.137128923
62.46966451,63.74329815,4.091879473,3.84390546
82.54366029,83.68268021,3.071268715,2.802230907
50.58727964,51.90866541,3.863414368,3.638279141
76.73745787,77.73917185,3.183298339,3.209015148
68.39779861,70.58183695,3.93505749,4.764318296
61.89692034,62.90614465,4.475673952,4.183148623
72.98021755,74.34744006,5.614710946,5.343678144
53.29835908,54.43343789,6.478170691,6.097762842
72.23941658,74.07528357,2.250146571,2.000981082
57.64676488,58.73552426,2.683994209,2.529931642
82.5650408,83.56350345,2.843567034,2.571471271
41.07444796,42.08050339,4.040019918,3.851349411
66.98521349,68.22463259,3.267258664,3.317729182
83.73508025,84.84280855,7.522246474,7.408913592
74.61788264,75.69244353,6.154244428,5.685240998
44.65694473,45.72287727,2.97736848,2.668533019
47.13788892,47.97942441,3.284872054,2.956924947
46.53100574,47.87661169,3.011798332,2.814753611
72.55310919,73.62233617,3.04589412,2.7749115
79.75714784,80.60679018,4.7275193,4.616509805
70.57383773,72.09365982,3.464160694,2.903610067
96.35637149,97.08401907,4.520264442,4.201406531
74.61922713,75.95450759,8.643785018,8.506243807
86.38356536,87.5310302,5.749482729,5.806804911
43.91778601,45.17500118,2.912021591,2.779027034
79.56726016,80.95845643,3.94202885,3.567531811
77.41885403,78.85230476,3.94686537,3.805786087
64.5791656,66.33062527,3.431047704,3.232981281
98.20870549,98.7589745,6.239054409,5.926387259
80.34077503,81.49028624,5.083683041,5.020579816
68.65981343,70.60957505,4.776008112,4.77522129
58.51845294,59.94881385,3.555282181,3.217621749
48.50639577,50.22776444,3.453379599,3.306504087
74.08158117,76.14842642,2.916897509,2.783867722
57.76617476,59.64846144,4.193918579,3.952118851
52.83358933,54.45274125,2.37626094,2.080864859
54.18617732,55.28225856,5.628963077,5.23368921
59.75876366,60.65192196,2.822018909,2.487075154
61.28992666,62.56092157,5.230163279,5.714482988
66.88232292,68.64332194,4.860176565,5.056903843
71.21722655,72.47406023,4.365791178,4.048779452
61.46080674,62.42455375,4.131499355,3.828206015
62.20518396,64.05225722,2.532170815,2.196194098
78.45813884,79.70237489,3.086095379,3.076682029
83.69273184,84.50440362,6.110179717,5.90534866
77.26121038,78.30742281,7.487845736,7.398904567
61.69632376,62.79813232,4.275815435,4.119385184
64.28579424,65.3386487,4.689227304,4.507906485
72.84398551,74.18018433,4.304025121,4.03975981
50.93371929,51.99619521,4.227050463,4.047556288
63.42347425,64.3247935,4.869937012,4.447496226
54.44585494,56.11588633,3.496385071,3.574056544
54.66303709,56.74870543,4.801529127,4.778934291
54.43986555,55.47243804,4.801761457,4.094326442
43.64475356,45.14465175,3.691273583,3.425267604
47.67094009,48.84449122,3.805481672,3.462652261
65.01205628,66.16867159,2.589267824,2.322612382
65.7056987,67.16763106,3.816792251,3.551302703
90.302595,91.04923853,2.293615859,2.064118838
50.22575977,51.4217934,1.927523202,1.736859931
83.11070715,84.08673132,3.735588343,3.521313676
