InfMet1_Neg,InfMet1_Pos,InfMet2_Neg,InfMet2_Pos
108.3767961,108.9119594,5.657508033,4.964323513
53.24971412,54.61160297,2.713481943,2.45742385
73.12641689,74.05454683,4.071977512,3.649383173
100.1609344,101.0740886,4.818750867,4.599075537
94.19410303,95.39867689,4.828844012,4.660968202
80.3857991,81.43986301,3.498012243,3.130334311
81.67280903,82.7082213,6.254375992,5.824499911
105.9917157,106.6941462,7.157925111,7.108344668
111.5882643,112.159747,5.156973673,5.101387911
89.61913434,89.89911773,4.308710079,4.103706249
103.9426818,104.7998688,7.416777254,6.984832424
60.57861591,61.54605297,4.106539045,3.929743524
58.77972886,59.27685909,3.800403081,3.590332698
60.36222584,61.6591981,5.343601511,4.947911792
106.1118455,106.8504578,4.943384494,4.672696172
110.2733164,110.9889416,3.431439321,2.853900906
70.76110456,71.84390625,4.861335641,4.950400687
107.9385368,108.4518041,5.137740309,4.816400501
86.71220763,87.82619343,5.410826091,5.177351689
86.58132969,87.62167481,4.81887337,4.460043565
112.2734649,112.8570001,2.882341411,2.553533612
96.90951881,97.65275204,5.258869812,4.840323447
72.66804062,73.61999348,4.873241652,4.363174712
47.19360925,48.02047129,4.118380973,3.823808382
92.90536675,93.82740808,4.120362429,3.523783903
104.0839988,105.2722865,10.27426066,10.16423092
127.1613652,127.4676316,5.399936049,5.37858183
112.6709785,113.241973,5.733174182,5.813804052
85.36331818,86.31288179,5.592667801,5.234083669
87.75299163,88.72521562,6.494674812,6.096593634
49.04477453,49.32323243,2.663465039,2.335034872
91.50588653,92.57828199,6.231231705,6.28439455
75.23115776,75.96736476,3.156094998,2.806885547
70.12184523,71.33047302,3.301566204,2.910814688
77.12102344,79.04403478,5.28242559,4.634918201
83.87073423,84.74464344,3.368171562,3.212490916
75.27431511,76.65770824,5.731047991,5.518809751
94.60061963,95.15919859,5.725421661,5.379991193
70.11957653,71.45527635,4.337838692,4.049662266
43.48270907,44.3272683,3.287609085,2.89051656
96.86407554,97.93722838,5.658827397,5.796064643
95.53736766,96.73536431,5.184195602,5.488888153
81.15798551,82.34880296,4.505664056,3.997817337
83.80962859,85.19968702,4.90849337,4.410275287
57.85338536,59.03282788,3.757842033,3.405532307
84.36214658,85.24032005,3.315020862,3.008297859
61.58314082,63.28042967,2.728007584,2.325239145
79.43001792,80.7772494,7.006656548,6.985226133
61.25477997,62.88524088,3.991581905,3.736104883
55.26591107,56.34834415,3.56728168,3.148020949
99.95809741,100.8278225,5.824321659,5.629021757
63.46270817,64.45839325,5.434974785,5.096329346
67.42177658,68.48065904,8.591964899,8.614825086
79.84616939,80.85434905,5.269410391,5.262286042
115.1625934,115.7510382,5.152287225,4.731978987
89.42474952,90.38151353,4.261734436,4.127839273
88.59356822,89.40861166,7.177204058,6.395701201
93.27953777,94.30024017,5.924216863,5.723161713
60.51287535,61.60561852,4.550219683,4.05256351
64.69341668,65.70002417,4.886516156,4.518895406
54.5065333,55.52641249,6.709480979,6.383801071
118.0276041,118.8175698,4.908493996,4.660547567
93.59237183,94.63066323,3.940204178,3.597082318
73.1848698,74.05378899,3.551950685,3.424979073
90.2068971,91.65580225,4.22593072,3.735202843
86.50916363,87.81172979,7.298163501,6.789750125
98.28329821,99.12286245,6.713274941,7.02586956
69.60732287,71.08976661,4.996514651,4.389866791
108.0566301,108.8804967,6.201828571,6.241920523
65.78255259,66.9749545,4.537209841,4.060781273
57.69379771,58.79975169,4.945078311,4.174736374
61.40504068,63.15801992,5.292931152,4.506330991
106.9617079,107.8601656,6.875519476,6.574688168
72.8723239,73.73812109,5.364280914,4.888241671
81.8471104,83.31267123,6.603163335,6.355899874
123.3561443,123.737773,3.509426274,3.189664178
62.77961915,64.09194173,5.432576923,5.312469128
67.59754362,68.3112379,3.736469622,3.310710248
114.104422,114.6953571,3.782270049,3.457986244
63.68596349,64.80721559,4.938244297,4.550014482
76.32139057,77.66357431,4.283556356,3.877792517
81.8299606,82.84875239,2.93458606,2.459238822
97.27724812,98.10653837,7.555506969,7.46222209
69.46532791,70.38229017,5.346961144,4.540875589
58.05659733,58.8163816,5.760924661,5.398847225
93.4772662,94.31069933,4.324415006,3.91692976
69.76631119,71.18357057,3.933890699,3.599831409
99.29862504,100.372705,6.155328602,6.254327669
85.39775498,86.41891278,4.525912573,3.973675802
69.99567784,70.81021276,3.469006565,2.971095019
73.79667567,74.90668264,4.432095692,4.026927751
76.57738633,77.6152596,5.869447874,5.688312083
66.09976428,67.38940157,6.928801878,6.702406296
104.7077437,105.4629348,5.730078565,5.497289876
114.3054614,115.1379724,6.21799049,5.943402753
85.33294635,87.26323742,4.594832921,4.147493267
71.65045932,72.66309524,4.216613044,3.755980401
94.33108166,95.18782385,5.896820366,5.518102126
66.88037398,68.4331372,7.494099443,6.858746648
54.26222361,55.2682531,3.567583186,3.270850121
