Positive loops,Negative loops
2.8412053241368573,-0.1506167800088842
1.189317855409648,-0.8233300944355535
1.7154817982412116,-0.502450402176061
2.9295877520576905,-0.1564640265501118
3.279436123375671,-0.2922287455703041
1.3683745743547266,-0.5090984263447755
3.9020302488305365,-0.484631499462399
3.3247350454325724,-0.1556805045714402
3.315376037164476,-0.0720302450466914
3.3032781449045046,-0.2111422105377161
3.695315535791011,-0.2684619568579156
2.690376246415021,-0.6520452722375678
2.578320524792251,-0.8856890668140376
3.2584995976952773,-0.9964799238407508
2.1153252181453923,-0.1960370020325119
1.5666356482775006,-0.0966043581330791
3.9687624510302517,-0.5193426176087355
2.1743278907884416,-0.1193153068188475
3.9732352286476837,-0.4198391865792559
2.2095351821531524,-0.4951676207968296
1.385183632500162,-0.0637526329184634
2.7225487984985173,-0.261294176985803
3.0459633845438168,-0.4493529210973077
3.665380877670182,-0.9787860889937234
2.1163863653773296,-0.269928875927945
3.911709207371514,-0.3310553760165484
3.1109537403731147,-0.0096154982847551
3.689075657348369,-0.0906131505461058
3.250252153354438,-0.4728635611961551
4.241468774326773,-0.3552600380960293
1.6493128058024509,-0.8866865442883238
3.942028471255771,-0.4743899488872412
1.7104508689256923,-0.3244966543115128
2.208830975310729,-0.615294657361402
2.5525041031673457,-0.8926304101921094
2.0901528057257592,-0.3363850898194875
3.58492774256019,-0.7903894633362303
3.4266786796636923,-0.2566532525275566
3.422109837628839,-0.7392313868191913
1.9071202252209085,-0.8861927983140319
3.0866837536092877,-0.3600783723829663
2.532260700820343,-0.4305526103349595
3.580835081139536,-0.4017145821858043
1.9553195476893181,-0.5426127159073373
2.217046209362974,-0.8484483894598223
1.4803903395454303,-0.3029515337878061
1.6817381119444677,-0.7632948188250415
3.821288168398132,-0.5121015480719324
2.2330232197596485,-0.9780170134545524
1.3277572158223485,-0.7618020754406292
2.4605610515568905,-0.3169893536099661
2.984196739812222,-0.8778693099941262
4.423439626944241,-0.8379696418309588
3.1924519454450095,-0.9238896883976327
2.811934373779784,-0.070635673797569
2.581895991592674,-0.4284252378015476
3.6185900769057406,-0.3803417776786095
2.426948090043775,-0.3811771778080941
2.4042544546579294,-0.9085159860856198
3.6095705189207568,-0.8345383350298767
4.21364207179294,-0.9011407586574872
2.8435266670694195,-0.0772841887849
2.5168731225154954,-0.2374590046343434
2.0500598697457026,-0.3253699783304979
2.1342887033398483,-0.527528459683664
4.12331161286067,-0.4336647613580089
4.851536250513832,-0.2757408374166932
3.157512203276592,-0.6582953221148444
3.8612952670745346,-0.2121356823560767
2.7417049116838896,-0.8329022534006527
2.922585621004047,-0.7387057621974844
3.5961097045858375,-0.9469637102738068
3.8014159346167444,-0.2139222402741634
3.2763325072081706,-0.5808083093808412
3.217850046226182,-0.5245232350651516
1.8294567917721603,-0.0240067214386132
2.6892014158750426,-0.6660956580126391
2.3464736837394202,-0.61036194766073
1.6099125522595426,-0.0480286226222959
2.1408421207608868,-0.728842961231781
2.27174905589835,-0.5236767748590738
1.3782713997477118,-0.5796958843119877
4.651808351218529,-0.269573231465835
2.979663983620006,-0.5480800678955549
2.937343359199671,-0.9065848170327756
2.423343011129054,-0.2382277772608378
2.200750047959464,-0.6745387399004688
3.4499904790683003,-0.3927124896414473
1.9507842608520913,-0.5071988342281923
1.4709310880755875,-0.9243352733706724
2.1851122557370894,-0.446477979980455
3.7316087098842767,-0.603887248585814
4.092400317366037,-0.8128289367834569
2.42264785046014,-0.1828760771391113
2.8422303425082083,-0.1548913151225679
2.236000307654675,-0.3949959760386083
1.7403755206075706,-0.5056880042834815
2.721009632513933,-0.2783818500759638
3.7588478244565415,-0.6361453867339486
1.9521144759788485,-0.887478325932052
