"Nature","Strength","Type","Node"
"P",0.96702821193957,"DA","miR200,miR200"
"N",0.851204837027105,"NF","miR200,OCT4"
"P",0.681969815597743,"DA","miR200,miR145"
"P",1.21274405551951,"TS","miR200,ZEB"
"P",0.746010326539314,"TS","OCT4,OCT4"
"N",0.681297001681112,"NF","OCT4,miR145"
"N",0.96702821193957,"NF","OCT4,ZEB"
"P",0.396911419255916,"DA","miR145,miR145"
"P",0.875493554433363,"TS","miR145,ZEB"
"P",1.27326825865726,"DA","ZEB,ZEB"
